age,career_span_years,peak_value_eur,value_cagr,value_multiplier_x,post_peak_decline_pct,goals,assists,minutes_played,days_missed,games_missed,sentiment_score,current_value_eur,performance_efficiency,injury_risk_index,is_at_peak,league_name_Bundesliga,league_name_La Liga,league_name_Ligue 1,league_name_Premier League,league_name_Serie A,trajectory_declining,trajectory_falling_sharply,trajectory_growing,trajectory_rising_star,trajectory_stable,sentiment_label_Negative,sentiment_label_Neutral,sentiment_label_Positive
-0.363937163,-0.074635878,0.156071082,-0.05693713,0.104082828,-0.748713095,-0.42720132,-0.489144948,-0.491997097,0.74136983,0.042143816,-0.685452218,0.461313552,-0.484223679,1.494422187,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,1,0
0.284356236,1.610710453,0.475611792,-0.058595007,0.25752518,0.10084646,0.240556397,1.602304944,0.286819772,0.858296338,1.603633181,-0.812496905,0.461313552,0.477981137,-0.666669258,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,1,0
0.446429586,0.505016041,0.156071082,-0.058715129,-0.548006888,-0.239079289,0.632000575,0.073937715,0.757121298,1.030609087,1.366015234,-0.685452218,0.280526561,0.51997741,-0.666814762,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.039790463,0.886983201,0.156071082,-0.057756651,1.638437295,-0.239079289,-0.196940038,-0.127163236,1.077006229,0.747523857,0.551325131,-0.001365443,0.280526561,-0.205587861,-0.666910876,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.526010512,-0.490108929,0.635382147,-0.055798372,0.334234848,0.819430126,-0.42720132,-0.489144948,-0.491997097,-0.274044585,-0.331255815,-2.200215793,0.280526561,-0.484223679,0.27716964,-0.545827318,0,0,0,0,1,1,0,0,0,0,1,0,0
-0.201863813,0.886983201,0.156071082,-0.058725507,-0.47129722,-0.239079289,2.220803419,0.154378096,0.005191971,0.544440974,0.51737971,-0.147955466,0.280526561,1.436896959,-0.666528413,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,0,1
-1.822597311,0.310681872,0.475611792,-0.057878695,0.02737316,0.94989638,1.990542137,1.079442471,0.062347204,-1.024835849,-0.976218813,-0.294545489,0.09973957,2.112487493,-0.66711098,-0.545827318,0,0,0,0,1,1,0,0,0,0,0,1,0
-1.660523961,0.129750059,-0.163469629,-0.058170447,-0.478961282,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.224812371,-0.467037498,-0.489998854,0.09973957,-0.484223679,0.336187945,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.498450611,0.12639947,0.156071082,-0.057201206,0.487677199,0.270554517,-0.42720132,-0.489144948,-0.491997097,-0.704826458,-0.738600866,0.291814604,0.09973957,-0.484223679,-0.239240532,-0.545827318,0,0,0,0,1,0,0,0,0,1,0,0,1
-1.336377261,-0.061233521,-0.227377771,-0.056926943,0.211494776,-0.346612022,-0.42720132,-0.489144948,-0.491997097,-0.477127468,-0.297310394,1.493852796,-0.081047422,-0.484223679,0.03371913,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,0,1
-1.174303911,1.041110301,1.274463568,-0.058817184,-0.271824465,2.248952951,2.612247597,0.476139617,0.072334006,0.53213292,0.008198395,-1.271812312,-0.081047422,1.694695373,-0.66660318,-0.545827318,0,0,0,0,1,1,0,0,0,0,1,0,0
-1.012230562,0.997552643,-0.323239984,-0.05868284,-0.432930878,-0.748713095,-0.42720132,-0.448924758,1.993794601,-0.64328619,-0.53492834,1.611124814,-0.081047422,-0.470065917,-0.66709224,1.832081259,0,0,0,0,1,0,0,0,1,0,0,0,1
-0.850157212,-0.821817253,-0.323239984,-0.05810068,-0.630861615,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.698672431,-0.467037498,1.464534791,-0.081047422,-0.484223679,-0.231863243,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.688083862,-1.042956135,-0.323239984,-0.052006743,-0.126069191,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.778674779,-0.704655445,-0.988404933,-0.081047422,-0.484223679,-0.327767989,1.832081259,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.526010512,0.565326645,0.475611792,-0.058733003,-0.478961282,1.374930974,-0.42720132,-0.489144948,-0.491997097,1.332156398,1.060506445,-1.17408563,-0.081047422,-0.484223679,2.20264185,-0.545827318,0,0,0,0,1,1,0,0,0,0,0,1,0
-0.363937163,0.511717219,-0.323239984,-0.058245019,-0.340870071,-0.748713095,-0.42720132,-0.489144948,-0.491997097,0.53213292,-0.059692447,0.487267969,-0.081047422,-0.484223679,1.243594389,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.201863813,0.364291298,0.475611792,-0.057635952,0.717829218,1.374930974,-0.42720132,-0.489144948,-0.491997097,-0.969449608,-0.908327971,-2.639985863,-0.081047422,-0.484223679,-0.556463923,-0.545827318,0,0,0,0,1,1,0,0,0,0,1,0,0
-0.039790463,-0.83186902,-0.323239984,-0.054259272,-0.126069191,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.037143902,-0.976218813,0.829311356,-0.081047422,-0.484223679,-0.637614092,1.832081259,0,0,0,0,1,0,0,0,1,0,0,0,1
0.122282887,-1.391417404,-0.323239984,-0.054277146,-0.609388431,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.88944726,-0.942273392,0.487267969,-0.081047422,-0.484223679,-0.460559176,1.832081259,0,0,0,0,1,0,0,0,1,0,0,0,1
0.284356236,-0.965892585,-0.323239984,-0.05195927,0.14244917,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.975603635,-0.942273392,-0.489998854,-0.081047422,-0.484223679,-0.563841211,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,1,0
0.446429586,1.144978564,1.114693213,-0.05867323,0.073403564,2.30908974,2.174751162,2.366488559,0.466428554,1.861402699,1.909141969,-0.685452218,-0.189519616,2.005953529,-0.666561583,-0.545827318,0,0,0,0,1,0,1,0,0,0,0,1,0
0.608502936,-0.356085364,-0.419102197,-0.054576586,2.282862949,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.489435521,-0.53492834,-0.489998854,-0.189519616,-0.484223679,0.018964554,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,1,0
0.770576286,-1.334457389,-0.48301034,-0.047356961,-0.317854869,-0.748713095,0.033321243,-0.247823807,-0.197924205,-0.501743575,-0.772546287,-0.362954167,-0.261834413,0.876896944,-0.666772679,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,1,0
0.932649635,-1.582400984,-0.48301034,0.050212346,2.098741334,-0.748713095,-0.150887782,-0.247823807,-0.206989148,-1.061760009,-1.010164234,-0.636588877,-0.261834413,0.837064818,-0.667123245,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,1,0
1.094722985,0.50836663,-0.163469629,-0.057741659,0.564386867,0.52537142,-0.42720132,-0.489144948,-0.491997097,1.664473843,0.687106814,-0.685452218,-0.261834413,-0.484223679,2.601015411,-0.545827318,0,0,0,0,1,0,0,0,0,1,0,1,0
1.256796335,0.769712582,-0.419102197,-0.058127972,0.073403564,-0.430191966,-0.127861654,0.154378096,1.031681515,-0.354046932,0.076089237,-0.294545489,-0.261834413,-0.042137184,-0.667037705,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,1,0
1.418869685,-0.057882932,-0.48301034,-0.057051101,0.02737316,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.446357334,-0.568873761,1.269081427,-0.261834413,-0.484223679,0.070605571,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,0,1
1.580943035,-0.443200681,-0.291285913,-0.057698415,-0.524991686,0.10084646,-0.42720132,-0.489144948,-0.491997097,0.033656753,0.143980079,0.291814604,-0.261834413,-0.484223679,0.646034048,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,0,1
1.743016384,-0.982645531,-0.48301034,-0.053178173,-0.202778859,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.557129815,-0.602819182,0.4774953,-0.261834413,-0.484223679,-0.062185616,1.832081259,0,0,0,0,1,0,0,0,1,0,0,0,1
1.905089734,0.675896087,-0.546918482,-0.057759533,0.62576841,-0.748713095,-0.42720132,-0.489144948,-0.491997097,0.07673494,0.076089237,-0.245682148,-0.33414921,-0.484223679,0.697675065,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,1,0
2.067163084,0.28052657,-0.48301034,-0.057877734,-0.202778859,-0.408787346,-0.42720132,-0.489144948,-0.491997097,-0.514051628,-0.297310394,-0.030683447,-0.33414921,-0.484223679,-0.010544599,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,0,1
2.229236434,0.16325595,-0.546918482,-0.057033612,0.62576841,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.87098518,-0.908327971,-0.685452218,-0.33414921,-0.484223679,-0.438427312,1.832081259,0,0,0,0,1,0,0,0,1,0,0,1,0
2.391309783,0.813270241,-0.003699274,-0.059566938,-0.648284123,1.176683424,-0.42720132,-0.489144948,-0.491997097,2.8275849,1.909141969,1.200672749,-0.33414921,-0.484223679,3.995322873,-0.545827318,0,0,0,0,1,1,0,0,0,0,0,0,1
2.553383133,0.675896087,0.315841437,-0.058590778,-0.301422014,1.753079258,1.437915061,0.91856171,0.920904841,0.390590305,0.279761763,-0.685452218,-0.33414921,1.341830561,-0.66693394,-0.545827318,0,0,0,0,1,1,0,0,0,0,0,1,0
2.715456483,-0.325930062,-0.48301034,-0.058141426,-0.57677589,-0.408787346,-0.42720132,-0.489144948,-0.491997097,0.519824867,0.51737971,-0.030683447,-0.33414921,-0.484223679,1.228839813,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,0,1
2.877529833,0.910437325,-0.323239984,-0.058150267,0.410967531,0.270554517,0.931340242,0.556579998,0.294040997,-0.329430825,-0.53492834,-1.076358947,-0.33414921,0.752902285,-0.66695168,-0.545827318,0,0,0,0,1,0,0,0,0,1,0,1,0
3.039603182,-0.439850092,-0.323239984,-0.057613849,-0.501976484,0.270554517,-0.42720132,-0.489144948,-0.491997097,0.489054733,0.687106814,-0.587725536,-0.33414921,-0.484223679,1.191953372,-0.545827318,0,0,0,0,1,0,0,0,0,1,0,1,0
0.122282887,0.377693654,-0.610826624,-0.057430687,0.533707603,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.557129815,-0.433092077,1.464534791,-0.406464006,-0.484223679,-0.062185616,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,0,1
0.608502936,2.016131737,-0.003699274,-0.059033404,-0.248809263,1.516099538,-0.42720132,-0.489144948,4.900261103,1.295232238,1.603633181,1.85544152,-0.442621404,-0.484223679,-0.667042739,-0.545827318,0,0,0,0,1,1,0,0,0,0,0,0,1
-1.498450611,-1.666165712,-0.642780695,-0.045259341,-0.605544893,-0.748713095,-0.266018423,-0.408704568,-0.277818617,-0.16942613,-0.331255815,1.200672749,-0.442621404,0.280295452,-0.66635643,1.832081259,0,0,0,0,1,0,0,0,1,0,0,0,1
0.608502936,1.285703307,-0.163469629,-0.058527738,0.25752518,1.162413677,-0.081809397,0.516359808,0.284361482,0.402898358,0.415543447,-0.480226186,-0.442621404,0.035257269,-0.666775838,-0.545827318,0,0,0,0,1,1,0,0,0,0,0,1,0
0.284356236,1.610710453,-0.323239984,-0.058595007,0.410967531,0.707310688,0.033321243,0.677240569,0.952708962,-0.249428478,-0.093637868,-0.910223588,-0.442621404,0.09785084,-0.667019693,-0.545827318,0,0,0,0,1,0,0,0,0,1,0,1,0
-0.039790463,0.367641887,-0.642780695,-0.058782397,-0.591160392,-0.748713095,0.102399628,0.91856171,0.452447032,0.75983191,1.162342708,-0.880905583,-0.442621404,0.538462051,-0.66676806,1.832081259,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.363937163,-0.051181754,-0.48301034,-0.057490076,-0.202778859,0.10084646,-0.42720132,-0.489144948,-0.491997097,-0.040191568,0.076089237,-0.489998854,-0.442621404,-0.484223679,0.55750659,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,1,0
0.122282887,-0.644236029,-0.48301034,-0.053010387,2.098741334,0.10084646,-0.42720132,-0.489144948,-0.491997097,-0.335584852,-0.229419552,-0.587725536,-0.442621404,-0.484223679,0.203396758,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.201863813,0.042634742,-0.642780695,-0.058052055,-0.47129722,-0.748713095,-0.42720132,-0.489144948,-0.491997097,0.341358091,0.415543447,0.291814604,-0.442621404,-0.484223679,1.014898456,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.526010512,-0.965892585,-0.642780695,-0.057924629,-0.634313895,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.267890558,-0.025747026,0.584994651,-0.442621404,-0.484223679,0.284546928,1.832081259,0,0,0,0,1,0,0,0,1,0,0,0,1
0.122282887,0.605533715,-0.163469629,-0.058368408,-0.202778859,1.162413677,2.566195341,1.682745325,0.19202198,1.701398004,0.449488868,1.396126114,-0.442621404,2.484948189,-0.666379386,-0.545827318,0,0,0,0,1,1,0,0,0,0,0,0,1
-0.850157212,-0.751454881,0.635382147,-0.056688429,-0.289085866,2.387573346,-0.42720132,-0.489144948,-0.491997097,0.322896011,-0.025747026,2.441801614,-0.442621404,-0.484223679,0.992766592,-0.545827318,0,0,0,0,1,0,1,0,0,0,0,0,1
-0.688083862,-0.761506648,-0.003699274,-0.056925982,-0.45594608,1.516099538,-0.42720132,-0.489144948,-0.491997097,1.467544987,1.196288129,1.659988156,-0.442621404,-0.484223679,2.36494219,-0.545827318,0,0,0,0,1,1,0,0,0,0,0,0,1
0.122282887,1.158380921,-0.323239984,-0.058459317,0.14244917,0.707310688,1.483967317,0.114157905,0.09538047,3.313753014,2.927504598,0.526358641,-0.442621404,0.836771785,-0.665751579,-0.545827318,0,0,0,0,1,0,0,0,0,1,0,0,1
0.446429586,1.205289168,-0.642780695,-0.058390319,0.104082828,-0.748713095,1.967516009,1.481644374,-0.037059881,0.359820171,0.076089237,-1.271812312,-0.442621404,1.549728299,-0.666547906,-0.545827318,0,0,0,0,1,0,0,1,0,0,1,0,0
0.122282887,1.108122084,-0.642780695,-0.058432025,-0.087702849,-0.748713095,-0.335096807,-0.288043997,0.253479219,-0.132501969,-0.093637868,0.194087922,-0.442621404,-0.361064062,-0.666893702,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,0,1
0.446429586,1.570503383,-0.323239984,-0.058241944,2.559045372,0.707310688,0.608974447,1.883846276,1.783457198,-0.384817066,-0.127583289,1.806578179,-0.442621404,0.764377639,-0.667068454,-0.545827318,0,0,0,0,1,0,0,0,0,1,0,0,1
-1.012230562,-1.334457389,-0.642780695,-0.048351572,-0.375392873,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.760212698,-0.772546287,-0.626816209,-0.442621404,-0.484223679,-0.305636125,1.832081259,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.850157212,-1.334457389,-0.642780695,-0.047195901,-0.279488527,-0.34100605,-0.42720132,-0.489144948,-0.491997097,-0.747904645,-0.908327971,-0.196818807,-0.514936201,-0.484223679,-0.290881549,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.526010512,-0.014325273,-0.546918482,-0.058538309,-0.577167149,0.161492882,-0.42720132,-0.489144948,-0.491997097,-0.612516056,-0.331255815,-0.685452218,-0.514936201,-0.484223679,-0.128581209,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.363937163,-0.208659443,-0.642780695,-0.059271919,-0.650286445,-0.34100605,-0.42720132,-0.489144948,-0.491997097,-0.920217394,-0.840437129,0.360223282,-0.514936201,-0.484223679,-0.497445617,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,0,1
0.122282887,0.685947854,-0.546918482,-0.058191396,-0.018657244,0.343432151,0.19450414,0.757680949,0.602709983,0.74136983,0.856833919,0.047497898,-0.551093599,0.425622162,-0.666819913,-0.545827318,0,0,0,0,1,0,0,0,0,1,0,0,1
-0.039790463,0.330785407,-0.323239984,-0.058201198,-0.260316864,1.14406686,1.391862805,0.596800188,-0.064408352,-0.470973441,-0.467037498,-1.467265676,-0.551093599,1.412053794,-0.666868856,-0.545827318,0,0,0,0,1,1,0,0,0,0,1,0,0
-0.201863813,0.042634742,-0.674734766,-0.058740498,-0.607846413,-0.324188134,-0.219966166,0.637020378,1.273669396,-0.747904645,-0.500982919,-0.40204484,-0.551093599,0.262772841,-0.667090508,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.201863813,0.009128851,-0.323239984,-0.059172554,-0.634313895,1.14406686,-0.42720132,-0.489144948,-0.491997097,0.26750977,-0.025747026,-1.467265676,-0.551093599,-0.484223679,0.926370998,-0.545827318,0,0,0,0,1,1,0,0,0,0,1,0,0
0.932649635,2.485214214,-0.003699274,-0.059060119,0.02737316,1.856025287,2.612247597,4.860140355,1.661464578,0.205969502,0.856833919,1.85544152,-0.551093599,2.076022193,-0.667014825,-0.545827318,0,0,0,0,1,1,0,0,0,0,0,0,1
0.608502936,1.614061042,-0.003699274,-0.058713015,0.372601189,1.856025287,-0.035757141,-0.086943046,1.570968793,0.919836606,1.026561024,0.389541286,-0.551093599,-0.163770581,-0.666946339,-0.545827318,0,0,0,0,1,1,0,0,0,0,0,0,1
0.446429586,1.560451616,-0.80255105,-0.059230981,-0.601701354,-0.748713095,-0.42720132,-0.448924758,2.577638377,-0.347892906,-0.365201236,-0.685452218,-0.623408396,-0.472185796,-0.667080414,1.832081259,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.363937163,-0.071285288,-0.80255105,-0.059132,-0.644670736,-0.748713095,-0.42720132,-0.489144948,-0.491997097,0.310587957,0.279761763,-0.685452218,-0.623408396,-0.484223679,0.978012015,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,1,0
0.122282887,0.602183126,-0.80255105,-0.058163912,-0.202778859,-0.748713095,-0.42720132,-0.489144948,-0.491997097,2.729120472,1.807305706,-0.685452218,-0.623408396,-0.484223679,3.877286263,1.832081259,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.039790463,0.652441963,-0.642780695,-0.058375327,-0.279488527,0.270554517,-0.42720132,-0.489144948,-0.491997097,2.119871823,1.366015234,0.780448015,-0.623408396,-0.484223679,3.146934735,-0.545827318,0,0,0,0,1,0,0,0,0,1,0,0,1
0.122282887,0.005778261,-0.642780695,-0.05642416,1.638437295,0.270554517,-0.42720132,-0.489144948,-0.491997097,-0.649440217,-0.670710024,0.389541286,-0.623408396,-0.484223679,-0.172844938,-0.545827318,0,0,0,0,1,0,0,0,0,1,0,0,1
-0.039790463,0.451406615,-0.546918482,-0.058215997,-0.233458123,0.707310688,-0.42720132,-0.489144948,-0.491997097,0.938298686,0.653161393,0.09636124,-0.623408396,-0.484223679,1.730495408,-0.545827318,0,0,0,0,1,0,0,0,0,1,0,0,1
-0.526010512,-0.664339564,-0.738642908,-0.057212738,-0.536499287,-0.285455965,-0.42720132,-0.489144948,-0.491997097,0.544440974,0.551325131,-0.685452218,-0.623408396,-0.484223679,1.258348965,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.363937163,-0.034428808,0.156071082,-0.057393786,0.487677199,2.30908974,-0.42720132,-0.489144948,-0.491997097,-0.360200959,-0.297310394,-0.489998854,-0.623408396,-0.484223679,0.173887606,-0.545827318,0,0,0,0,1,0,1,0,0,0,0,1,0
-0.526010512,0.042634742,-0.80255105,-0.057040723,0.25752518,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,-0.441135513,-0.623408396,-0.484223679,-0.667123245,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.201863813,0.960696162,-0.674734766,-0.0581593,0.441646795,0.10084646,-0.42720132,-0.489144948,-0.491997097,-0.944833501,-0.840437129,0.03772523,-0.623408396,-0.484223679,-0.52695477,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,0,1
0.608502936,2.327736525,0.156071082,-0.059240399,-0.375392873,2.30908974,0.885287985,1.079442471,1.837693212,-0.107885862,-0.229419552,0.291814604,-0.623408396,0.475527946,-0.667047837,-0.545827318,0,0,0,0,1,0,1,0,0,0,0,0,1
-0.039790463,0.484912506,-0.80255105,-0.059006689,-0.617052494,-0.748713095,-0.42720132,-0.489144948,-0.491997097,1.787554378,0.89077934,-0.196818807,-0.623408396,-0.484223679,2.748561174,1.832081259,0,0,0,0,1,0,0,0,1,0,0,1,0
0.284356236,0.789816117,0.156071082,-0.058654395,-0.202778859,2.30908974,-0.012731013,-0.127163236,1.563440281,-0.021729488,0.1779255,1.122491403,-0.623408396,-0.075394502,-0.667030057,-0.545827318,0,0,0,0,1,0,1,0,0,0,0,0,1
-0.363937163,-0.697845455,-0.80255105,-0.055940789,-0.35622121,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.347892906,-0.433092077,0.09636124,-0.623408396,-0.484223679,0.188642182,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.039790463,0.897034969,-0.80255105,-0.058273079,-0.049336508,-0.748713095,-0.150887782,-0.328264187,0.516516205,-0.009421434,-0.059692447,-1.525901686,-0.623408396,-0.25034481,-0.666931087,-0.545827318,0,0,0,0,1,0,0,1,0,0,1,0,0
0.284356236,1.057863247,-0.323239984,-0.058230604,0.947981237,1.435577397,2.589221469,0.757680949,-0.034140662,1.615241629,0.619215972,1.386353445,-0.623408396,1.766860427,-0.66604672,-0.545827318,0,0,0,0,1,1,0,0,0,0,0,0,1
-1.012230562,-0.992697298,-0.80255105,-0.054040554,-0.35622121,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.378663039,-0.229419552,-0.06977412,-0.623408396,-0.484223679,0.151755741,1.832081259,0,0,0,0,1,0,0,0,1,0,0,0,1
0.284356236,1.128225619,-0.80255105,-0.058552916,-0.202778859,-0.239079289,-0.289044551,0.114157905,0.516977134,0.919836606,0.721052235,-0.685452218,-0.695723192,-0.198587629,-0.666761569,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.012230562,-1.491935078,-0.866459192,-0.053715167,-0.621655534,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.037143902,-0.976218813,-0.685452218,-0.695723192,-0.484223679,-0.637614092,1.832081259,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.526010512,-0.124894714,-0.642780695,-0.057788939,-0.375392873,0.678261561,-0.42720132,-0.489144948,-0.491997097,-0.43404928,-0.433092077,0.682721333,-0.695723192,-0.484223679,0.085360148,-0.545827318,0,0,0,0,1,0,0,0,0,1,0,0,1
0.122282887,1.041110301,-0.674734766,-0.059018797,-0.552609928,0.52537142,-0.219966166,0.797901139,0.486709443,0.193661449,0.245816342,-0.685452218,-0.695723192,0.088440944,-0.666887024,-0.545827318,0,0,0,0,1,0,0,0,0,1,0,1,0
0.284356236,1.610710453,-0.866459192,-0.058687453,-0.110718051,-0.748713095,-0.42720132,-0.448924758,4.084723534,-0.809444912,-0.738600866,-1.467265676,-0.695723192,-0.472344607,-0.667113091,-0.545827318,0,0,0,0,1,0,0,1,0,0,1,0,0
-0.363937163,-0.225412388,-0.738642908,-0.057101264,-0.156748455,0.177801164,-0.42720132,-0.489144948,-0.491997097,0.679829562,0.822888498,-0.871132915,-0.695723192,-0.484223679,1.420649305,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.201863813,0.019180618,-0.866459192,-0.058367063,-0.559514489,-0.748713095,-0.42720132,-0.489144948,-0.491997097,0.298279904,0.313707184,-0.685452218,-0.695723192,-0.484223679,0.963257439,1.832081259,0,0,0,0,1,0,0,0,1,0,0,1,0
0.770576286,2.498616571,-0.163469629,-0.058730504,3.019349411,2.054272837,-0.242992295,0.234818476,0.924131346,0.298279904,0.585270552,0.487267969,-0.695723192,-0.233746417,-0.666946376,-0.545827318,0,0,0,0,1,1,0,0,0,0,0,0,1
-0.688083862,-0.697845455,-0.866459192,-0.0567113,-0.497373444,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,0.213633258,-0.695723192,-0.484223679,-0.667123245,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.850157212,-1.428273884,-0.866459192,-0.041356046,-0.248809263,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.957141554,-0.908327971,-0.099092125,-0.695723192,-0.484223679,-0.541709346,1.832081259,0,0,0,0,1,0,0,0,1,0,0,0,1
-0.363937163,0.183359485,-0.80255105,-0.057780291,-0.202778859,-0.239079289,-0.42720132,-0.489144948,-0.491997097,-0.950987528,-0.976218813,-0.685452218,-0.695723192,-0.484223679,-0.534332058,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.526010512,-0.493459518,-0.738642908,-0.05768919,-0.536499287,0.177801164,-0.42720132,-0.489144948,-0.491997097,-0.994065715,-0.942273392,0.653403328,-0.695723192,-0.484223679,-0.585973075,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.039790463,-0.168452373,2.073315345,-0.057861013,-0.494312422,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.846369073,-0.806491708,0.653403328,2.630757448,-0.484223679,-0.408918159,1.832081259,0,0,1,0,0,0,0,0,1,0,0,0,1
-0.850157212,-1.002749065,2.073315345,-0.052109375,-0.030164845,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,0.97590138,2.630757448,-0.484223679,-0.667123245,1.832081259,0,0,1,0,0,0,0,0,1,0,0,0,1
0.284356236,1.248846827,2.392856055,-0.058353801,0.441646795,0.10084646,1.990542137,3.573094267,0.631441243,2.907587248,2.486214126,1.14203674,2.269183466,2.21970242,-0.666472575,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,0,1
-0.201863813,0.521768987,1.434233924,-0.0574476,0.994011641,-0.748713095,-0.42720132,-0.489144948,-0.491997097,0.095197021,-0.127583289,0.389541286,1.907609483,-0.484223679,0.71980693,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,0,1
-1.012230562,-0.922334926,1.434233924,-0.053546804,-0.145240854,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.347892906,-0.195474131,0.389541286,1.907609483,-0.484223679,0.188642182,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,0,1
0.122282887,0.943943217,1.114693213,-0.058234448,0.073403564,-0.748713095,0.724105088,2.48714913,1.035061663,-0.310968745,-0.500982919,0.878174698,1.5460355,1.301284397,-0.667032699,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,0,1
-0.526010512,-0.379539488,0.954922858,-0.058813725,-0.638433616,-0.748713095,-0.42720132,-0.489144948,-0.491997097,1.590625522,1.366015234,2.314756927,1.365248509,-0.484223679,2.512487953,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,0,1
-0.363937163,-0.433148914,0.795152503,-0.0549875,0.947981237,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.280198611,-0.602819182,1.308172099,1.184461518,-0.484223679,0.269792352,1.832081259,0,0,1,0,0,0,0,0,1,0,0,0,1
-0.526010512,-0.915633748,0.795152503,-0.054588118,-0.340870071,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.920217394,-0.840437129,0.330905277,1.184461518,-0.484223679,-0.497445617,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,0,1
-0.526010512,-0.396292434,0.315841437,-0.054699976,1.868589315,-0.285455965,-0.42720132,-0.489144948,-0.491997097,-0.637132163,-0.772546287,2.392938272,0.461313552,-0.484223679,-0.158090362,-0.545827318,0,0,1,0,0,0,0,1,0,0,0,0,1
