player_name,total_goals,total_assists,current_market_value,transfer_fee,total_goal_contributions,goals_per_season,assists_per_season,total_injuries,total_days_missed,injury_risk_category,contract_days_remaining,contract_status,value_change,value_change_pct,avg_sentiment_3m,sentiment_trend,sentiment_volatility,engagement_rate,popularity_score,num_seasons,num_competitions,num_clubs,transfer_year,career_stage,competition_score,clubs_per_season
Miguel López (178189),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.343498972,0.225214647,0.109085595,16.06828729,11.0017009598939,6,4,3,2025.0,Prime,4,0.4285714285714285
Edoardo Travaglini (618683),12,2,0,0,14,2.0,0.3333333333333333,0,0,No_Risk,364.0,Short_Term,0,0.0,1.0,0.0,0.0,17.11491266,11.737459480555774,5,9,6,2025.0,Prime,9,1.0
Allan Godói (681814),4,3,100000,0,7,0.4444444444444444,0.3333333333333333,1,25,Low_Risk,729.0,Medium_Term,0,0.0,1.0,0.0,0.013078974,14.88808943,10.68221028082628,8,10,5,2025.0,Late_Prime,10,0.5555555555555556
Mattia Alagia (331369),21,20,0,0,41,1.9090909090909087,1.818181818181818,0,0,No_Risk,364.0,Short_Term,0,0.0,1.0,0.0,0.0,14.47315855,10.43650031333159,10,8,14,2025.0,Late_Prime,8,1.2727272727272727
Patrice Djiyo Olongo (1397910),0,0,0,0,0,0.0,0.0,0,0,No_Risk,364.0,Short_Term,0,0.0,0.269579352,-0.159065193,0.105764743,17.17728594,11.55043653235245,0,0,0,2025.0,Early,0,0.0
Daren Mosengo (1119880),1,0,0,0,1,0.2,0.0,1,15,Low_Risk,712.0,Unknown,0,0.0,0.678973294,0.184174423,0.059037011,14.44904679,10.313322531359557,4,4,3,2025.0,Prime,8,0.6
Miguel Alves (1072812),0,2,0,0,2,0.0,0.4,0,0,No_Risk,364.0,Short_Term,0,0.0,0.938751633,-0.183745102,0.058780883,13.94809025,10.143415774672208,4,8,4,2025.0,Prime,12,0.8
Eddy Jones (657259),6,17,0,0,23,0.75,2.125,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,16.02507003,11.207655348532674,7,12,8,2025.0,Prime,22,1.0
Sergey Bryzgalov (137179),9,4,0,0,13,0.5,0.2222222222222222,5,205,Medium_Risk,712.0,Unknown,150000,15000000.0,1.0,0.0,0.0,16.51074691,11.47130730826189,17,11,10,2025.0,Veteran,18,0.5555555555555556
Jack Bates (995864),1,6,0,0,7,0.2,1.2,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,11.90502717,9.162782419473729,4,5,8,2025.0,Prime,13,1.6
Mateusz Pomietlo (1337438),1,0,0,0,1,0.5,0.0,0,0,No_Risk,364.0,Short_Term,0,0.0,0.32041687,-0.242735822,0.11107594,15.44514425,10.732071448691189,1,2,2,2025.0,Early,2,1.0
Issiaka Karamoko (773807),33,13,600000,0,46,3.6666666666666665,1.4444444444444444,0,0,No_Risk,1460.0,Long_Term,0,0.0,1.0,0.0,0.0,17.34644457,11.868622182392356,8,7,8,2025.0,Late_Prime,8,0.8888888888888888
Alessandro De Santis (395339),6,0,50000,0,6,0.5,0.0,8,212,High_Risk,712.0,Unknown,0,0.0,0.726162112,0.128258417,0.120352394,15.91874716,11.115921102568423,11,11,15,2025.0,Late_Prime,11,1.25
Adrián Mancebo (355316),30,11,0,0,41,2.5,0.9166666666666666,0,0,No_Risk,364.0,Short_Term,0,0.0,1.0,0.0,0.0,16.27114061,11.395880868779347,11,11,11,2025.0,Late_Prime,11,0.9166666666666666
Samuel Remillier-Longueville (1299638),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.6360567,-0.146396407,0.152165132,13.36201876,9.804224235404863,1,2,1,2025.0,Early,2,0.5
Diego Larotonda (575564),12,4,100000,0,16,1.3333333333333333,0.4444444444444444,0,0,No_Risk,712.0,Unknown,0,0.0,0.984663367,-0.0460099,0.027543046,15.08625017,10.767503849482845,8,10,5,2025.0,Late_Prime,10,0.5555555555555556
Gilles Joannes (670386),3,0,0,0,3,0.5,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.918776112,-0.033085536,0.074328601,17.61784156,12.001728727657936,5,8,3,2025.0,Prime,8,0.5
Tom Ghislain (460058),28,0,0,0,28,2.8,0.0,0,0,No_Risk,364.0,Short_Term,0,0.0,1.0,0.0,0.0,15.81733054,11.10483316310296,9,13,6,2025.0,Late_Prime,13,0.6
Simone Landini (1314468),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.476920065,-0.064438116,0.107746837,14.43206897,10.307421172416674,0,0,0,2025.0,Early,0,0.0
Michel Dammeier (807204),5,1,125000,0,6,0.7142857142857143,0.1428571428571428,0,0,No_Risk,729.0,Medium_Term,0,0.0,0.587249636,0.142338837,0.173069191,16.54311003,11.423855583443984,6,9,4,2025.0,Prime,9,0.5714285714285714
Leonardo Di Lauro (1304603),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.55609639,-0.164490997,0.09007754,13.1539267,9.571339619844034,0,0,0,2025.0,Early,0,0.0
Keigo Tsunemoto (353886),3,16,3500000,1900000,19,0.3,1.6,2,97,Low_Risk,1095.0,Long_Term,0,0.0,1.0,0.0,0.0,13.74232804,10.094816951270609,9,10,5,2025.0,Late_Prime,20,0.5
Kenneth Aninkora (456373),23,8,0,0,31,3.2857142857142856,1.1428571428571428,1,360,Low_Risk,712.0,Unknown,0,0.0,0.978830507,-0.063508479,0.021942194,14.63211861,10.516533976633816,6,7,5,2025.0,Prime,7,0.7142857142857143
Giorgio Pizzolato (413503),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.446557266,0.170996444,0.158839666,14.94571942,10.491297706941204,8,6,7,2025.0,Late_Prime,9,0.7777777777777778
Manuel Lombardoni (426906),8,4,50000,0,12,0.8,0.4,5,446,Medium_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,15.41183521,10.86742459113299,9,14,4,2025.0,Late_Prime,18,0.4
Diogo Simão (1185793),1,1,0,0,2,0.3333333333333333,0.3333333333333333,0,0,No_Risk,364.0,Short_Term,0,0.0,0.963471442,-0.109585673,0.032352262,12.47845132,9.429922118033508,2,3,2,2025.0,Early,3,0.6666666666666666
Yaman Suakar (1295530),0,0,50000,0,0,0.0,0.0,0,0,No_Risk,1095.0,Long_Term,0,0.0,0.737151939,0.212957886,0.166635523,14.22109875,10.21333305188502,2,3,2,2025.0,Early,3,0.6666666666666666
Steven Ugarkovic (262971),21,19,500000,0,40,1.2352941176470589,1.1176470588235294,3,50,Medium_Risk,729.0,Medium_Term,0,0.0,1.0,0.0,0.0,16.24263598,11.327432336252658,16,11,6,2025.0,Veteran,15,0.3529411764705882
Stefano Della Cristina (1228351),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.677933684,-0.500808308,0.151984688,15.9444955,11.031755022605708,3,3,3,2025.0,Early,3,0.75
Luka Vrbancic (946959),13,3,1300000,250000,16,2.6,0.6,0,0,No_Risk,1095.0,Long_Term,0,0.0,1.0,0.0,0.0,17.03367727,11.700503227719928,4,7,6,2025.0,Prime,11,1.2
Anouar El Moukhantir (261495),41,26,125000,0,67,2.9285714285714284,1.8571428571428568,5,271,Medium_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,15.68181818,11.066539089880598,13,9,9,2025.0,Veteran,13,0.6428571428571429
Diabé Kanouté (1233409),7,1,0,0,8,1.75,0.25,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.018001378,13.95769589,10.199653375057624,3,4,2,2025.0,Early,4,0.5
George Ratcliffe (496650),0,0,100000,0,0,0.0,0.0,1,22,Low_Risk,712.0,Unknown,0,0.0,0.243951902,-0.100725089,0.188340719,13.32208251,9.629479433411788,8,8,5,2025.0,Late_Prime,13,0.5555555555555556
Kelechi Chibueze (612514),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.582301815,-0.018568385,0.126221804,14.36179396,10.230027745238438,6,5,5,2025.0,Prime,17,0.7142857142857143
Luis Lara (391344),14,5,50000,0,19,1.2727272727272727,0.4545454545454545,0,0,No_Risk,712.0,Unknown,0,0.0,0.829891434,0.052224402,0.10879545,12.0095624,9.127026436484382,10,11,7,2025.0,Late_Prime,11,0.6363636363636364
Federico Tavoni (1108641),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.644428811,0.189629207,0.113619214,11.98071672,9.086880320219116,2,2,2,2025.0,Early,2,0.6666666666666666
Javi Moral (1073141),0,0,0,0,0,0.0,0.0,0,0,No_Risk,364.0,Short_Term,0,0.0,0.495797451,0.019811186,0.105500945,14.57011579,10.344565167605708,3,3,2,2025.0,Early,3,0.5
Enrico Romeda (392635),0,0,0,0,0,0.0,0.0,0,0,No_Risk,364.0,Short_Term,0,0.0,0.771840016,-0.235973671,0.121989471,16.76250649,11.47065734218005,6,8,6,2025.0,Prime,8,0.8571428571428571
Oleksandr Martynyuk (719652),0,4,2000000,1500000,4,0.0,0.5,1,32,Low_Risk,1095.0,Long_Term,0,0.0,0.85751824,-0.185880907,0.130255884,18.41340861,12.397964699396672,7,3,3,2025.0,Prime,3,0.375
Delano McCoy-Splatt (921993),10,7,0,0,17,1.6666666666666667,1.1666666666666667,0,0,No_Risk,729.0,Medium_Term,0,0.0,1.0,0.0,0.0,14.57204798,10.465450356036136,5,7,4,2025.0,Prime,19,0.6666666666666666
Andrea De Paolis (1309914),3,0,0,0,3,1.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.951963689,0.027000711,0.04002031,15.5902643,10.958281418857633,2,2,2,2025.0,Early,2,0.6666666666666666
Maurizio De Icco (786098),0,0,0,0,0,0.0,0.0,0,0,No_Risk,364.0,Short_Term,0,0.0,0.97518227,0.074453189,0.086586491,14.39300355,10.403913847519064,5,4,2,2025.0,Prime,4,0.3333333333333333
Federico Di Claudio (1303914),2,2,0,0,4,0.6666666666666666,0.6666666666666666,0,0,No_Risk,712.0,Unknown,0,0.0,0.846914375,0.068672283,0.106575252,16.25935681,11.32994553598747,2,3,2,2025.0,Early,3,0.6666666666666666
Miguel Penisga (1290066),1,0,0,0,1,0.25,0.0,0,0,No_Risk,364.0,Short_Term,0,0.0,0.768601791,0.206940887,0.155624925,15.304355,10.765610497941774,3,2,2,2025.0,Early,2,0.5
André Lopes (817523),3,2,150000,0,5,0.4285714285714285,0.2857142857142857,0,0,No_Risk,729.0,Medium_Term,0,0.0,0.861035291,-0.275818947,0.12088434,14.00103502,10.091646044067836,6,14,7,2025.0,Prime,14,1.0
Maxime Electeur (538074),14,3,0,0,17,1.4,0.3,0,0,No_Risk,364.0,Short_Term,0,0.0,1.0,0.0,0.0,16.20972047,11.298510288120152,9,9,6,2025.0,Late_Prime,9,0.6
Migue Campaña (946804),0,0,0,0,0,0.0,0.0,0,0,No_Risk,364.0,Short_Term,0,0.0,0.502570175,0.178714831,0.1509496,15.84133153,11.022102186135612,3,4,2,2025.0,Early,4,0.5
Xavier (243783),22,39,100000,0,61,1.5714285714285714,2.7857142857142856,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,15.47635387,10.901773164554886,13,10,10,2025.0,Veteran,10,0.7142857142857143
Daan Disveld (182576),2,2,0,0,4,0.1538461538461538,0.1538461538461538,4,237,Medium_Risk,712.0,Unknown,0,0.0,0.779639214,-0.220876568,0.137700909,12.69200379,9.480865593790089,12,11,7,2025.0,Late_Prime,11,0.5384615384615384
Gustavo Lobo (1084668),7,3,0,0,10,1.1666666666666667,0.5,0,0,No_Risk,364.0,Short_Term,0,0.0,0.928354351,-0.049204978,0.050881964,17.58508983,11.982676799903643,5,6,3,2025.0,Prime,6,0.5
Saná Fernandes (1026255),22,22,700000,0,44,4.4,4.4,0,0,No_Risk,1095.0,Long_Term,0,0.0,1.0,0.0,0.0,15.40586609,10.852101202007107,4,14,7,2025.0,Prime,18,1.4
Noah Bongo (669785),25,6,0,0,31,2.5,0.6,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,17.81320247,12.040596672525254,9,6,6,2025.0,Late_Prime,6,0.6
Enrico Pozzebon (529836),15,1,0,0,16,2.5,0.1666666666666666,0,0,No_Risk,364.0,Short_Term,0,0.0,1.0,0.0,0.0,16.23460949,11.267850524185736,5,7,4,2025.0,Prime,7,0.6666666666666666
Fran Ortuño (736459),0,1,100000,0,1,0.0,0.1428571428571428,0,0,No_Risk,712.0,Unknown,0,0.0,0.221995261,0.136828919,0.118687246,14.62244239,10.291616465004548,6,9,5,2025.0,Prime,9,0.7142857142857143
Filippo Giacomazzo (653344),5,4,0,0,9,1.0,0.8,0,0,No_Risk,364.0,Short_Term,0,0.0,1.0,0.0,0.0,15.59983326,10.99900606730829,4,4,3,2025.0,Prime,5,0.6
Kevin Mazzeo (1301528),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.616642331,0.242026896,0.092069008,14.1585652,10.184749946561396,2,3,2,2025.0,Early,3,0.6666666666666666
Jermain Nischalke (692712),44,14,125000,0,58,5.5,1.75,1,7,Low_Risk,364.0,Short_Term,0,0.0,1.0,0.0,0.0,16.64423077,11.534009356332463,7,12,13,2025.0,Prime,16,1.625
Mirko Ritzer (1198102),0,0,0,0,0,0.0,0.0,0,0,No_Risk,364.0,Short_Term,0,0.0,0.520005668,0.167004827,0.213860822,13.14498865,9.694415936812891,2,2,1,2025.0,Early,2,0.3333333333333333
Fernando Arce (349150),26,3,1200000,0,29,1.368421052631579,0.1578947368421052,0,0,No_Risk,364.0,Short_Term,0,0.0,1.0,0.0,0.0,13.564106,9.999861018829714,18,19,10,2025.0,Veteran,19,0.5263157894736842
Dimitrios Theodoridis (604864),15,4,200000,0,19,2.142857142857143,0.5714285714285714,0,0,No_Risk,729.0,Medium_Term,0,0.0,1.0,0.0,0.0,12.39309015,9.363184889069846,6,9,5,2025.0,Prime,9,0.7142857142857143
Leonardo Passadore (1314230),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.594852391,-0.12776276,0.105417059,18.52484305,12.334067074799778,0,0,0,2025.0,Early,0,0.0
Jakob Kolb (1019162),2,0,0,0,2,0.5,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.748876339,-0.266083446,0.130278982,17.48376478,11.90398719419851,3,3,3,2025.0,Early,3,0.75
Emmanuel Ochoa (723386),0,0,100000,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.572331403,0.077781715,0.102812411,15.80162086,10.981414090847538,6,11,6,2025.0,Prime,11,0.8571428571428571
Stefan van der Lei (187300),0,0,0,0,0,0.0,0.0,2,61,Low_Risk,364.0,Short_Term,0,0.0,0.597187274,-0.079563497,0.193197735,13.06674493,9.638588828539328,12,14,10,2025.0,Late_Prime,14,0.7692307692307693
Zinédine Ould Khaled (650104),4,4,400000,0,8,0.4444444444444444,0.4444444444444444,0,0,No_Risk,729.0,Medium_Term,0,0.0,0.898045643,-0.150327279,0.090731488,15.05828451,10.689301531422151,8,9,3,2025.0,Late_Prime,17,0.3333333333333333
Eliaquim Mangala (90681),21,13,200000,0,34,1.2352941176470589,0.7647058823529411,13,700,High_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,15.56495927,10.984749392737577,16,24,9,2025.0,Veteran,50,0.5294117647058824
Finlay Cross-Adair (969563),3,1,75000,0,4,0.6,0.2,1,432,Low_Risk,712.0,Unknown,0,0.0,0.984366012,0.0,0.094887184,16.98765799,11.659060670616016,4,8,6,2025.0,Prime,14,1.2
Isa Musa (1116046),3,2,0,0,5,0.75,0.5,0,0,No_Risk,1279.0,Long_Term,0,0.0,0.998571407,-0.004285778,0.080579748,13.11035038,9.771444231341755,3,5,4,2025.0,Early,5,1.0
Umberto Esposito (1054353),0,2,0,0,2,0.0,0.5,0,0,No_Risk,712.0,Unknown,0,0.0,0.449481169,0.254156813,0.169015788,13.05438724,9.593530977865932,3,5,3,2025.0,Early,5,0.75
Diego Esteban (549014),16,8,250000,0,24,1.7777777777777777,0.8888888888888888,0,0,No_Risk,729.0,Medium_Term,0,0.0,1.0,0.0,0.0,16.75508463,11.564983737507102,8,9,4,2025.0,Late_Prime,9,0.4444444444444444
Juan Rodríguez (568152),0,2,150000,0,2,0.0,0.3333333333333333,0,0,No_Risk,712.0,Unknown,0,0.0,0.740761175,-0.275954736,0.128747211,15.24185221,10.745430867569764,5,7,5,2025.0,Prime,7,0.8333333333333334
Calvin Dekuyper (719455),4,0,0,0,4,0.5,0.0,0,0,No_Risk,729.0,Medium_Term,0,0.0,0.690999051,0.041350251,0.130019135,13.73582162,9.991690409280938,7,6,6,2025.0,Prime,6,0.75
Sam Chambers (980343),4,4,200000,0,8,0.8,0.8,0,0,No_Risk,1095.0,Long_Term,0,0.0,0.864051614,-0.083716089,0.122336937,14.64353357,10.512322159482908,4,6,3,2025.0,Prime,20,0.6
Yann Massombo (809242),20,17,500000,0,37,2.2222222222222223,1.8888888888888888,0,0,No_Risk,729.0,Medium_Term,0,0.0,1.0,0.0,0.0,14.20142819,10.315170445534598,8,10,8,2025.0,Late_Prime,14,0.8888888888888888
Ernestas Juškevičius (603691),0,1,150000,0,1,0.0,0.1111111111111111,0,0,No_Risk,364.0,Short_Term,0,0.0,0.519104414,0.110383905,0.104153117,15.33313241,10.681608264036518,8,7,5,2025.0,Late_Prime,11,0.5555555555555556
Baba Souaré (405555),7,1,25000,0,8,0.6363636363636364,0.0909090909090909,6,352,High_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,14.78089605,10.638961195624567,10,16,10,2025.0,Late_Prime,16,0.9090909090909092
Pep Caballé (327651),16,3,0,0,19,1.4545454545454546,0.2727272727272727,1,182,Low_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,13.66930278,9.95899509600531,10,9,4,2025.0,Late_Prime,13,0.3636363636363636
Estevan Gaúcho (1058857),1,0,0,0,1,0.25,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.762676644,-0.18964142,0.147691706,12.90033049,9.537145094937475,3,4,4,2025.0,Early,4,1.0
Matteo Davide Villa (1226700),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.541024847,-0.1819221,0.143193326,13.45360644,9.81056146544417,3,3,3,2025.0,Early,3,0.75
Vincenzo De Lia (1311186),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.417310535,-0.197064959,0.191552431,15.68815567,10.94483926443677,0,0,0,2025.0,Early,0,0.0
Adama Sane (459644),46,16,0,0,62,4.181818181818182,1.4545454545454546,4,405,Medium_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,15.35954885,10.832683914237789,10,15,10,2025.0,Late_Prime,19,0.9090909090909092
Piotr Chrapusta (1153925),0,0,0,0,0,0.0,0.0,0,0,No_Risk,729.0,Medium_Term,0,0.0,0.376102376,-0.035758379,0.14269292,14.72894682,10.364871347268434,0,0,0,2025.0,Early,0,0.0
Sorriso (868101),24,16,5000000,1500000,40,3.4285714285714284,2.2857142857142856,1,68,Low_Risk,1460.0,Long_Term,0,0.0,1.0,0.0,0.0,16.89216361,11.649590550155771,6,9,3,2025.0,Prime,9,0.4285714285714285
Gilles Ruyssen (271441),16,3,600000,0,19,1.1428571428571428,0.2142857142857142,0,0,No_Risk,729.0,Medium_Term,0,0.0,1.0,0.0,0.0,14.59687544,10.49558135918901,13,13,6,2025.0,Veteran,13,0.4285714285714285
Luis Guillermo Madrigal (131084),107,13,175000,0,120,5.35,0.65,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,14.51487544,10.444453006117696,19,30,17,2025.0,Veteran,30,0.85
Bilario Azizi (818850),6,1,50000,0,7,0.8571428571428571,0.1428571428571428,0,0,No_Risk,364.0,Short_Term,0,0.0,1.0,0.0,0.0,13.24457731,9.82103118322616,6,11,8,2025.0,Prime,15,1.1428571428571428
Dani Iglesias (199348),18,4,300000,0,22,1.3846153846153846,0.3076923076923077,0,0,No_Risk,364.0,Short_Term,0,0.0,1.0,0.0,0.0,14.12425956,10.276989519019567,12,19,10,2025.0,Late_Prime,26,0.7692307692307693
Leonardo Oliveira (957736),16,4,100000,0,20,3.2,0.8,0,0,No_Risk,364.0,Short_Term,0,0.0,1.0,0.0,0.025234776,15.70944242,11.049701702922054,4,8,4,2025.0,Prime,10,0.8
Kees van Lindert (566045),2,0,0,0,2,0.3333333333333333,0.0,0,0,No_Risk,364.0,Short_Term,0,0.0,0.746851897,-0.083937949,0.154859405,14.21495047,10.268009239791626,5,6,3,2025.0,Prime,6,0.5
Felix Irorere (472224),7,2,100000,0,9,1.1666666666666667,0.3333333333333333,8,1284,High_Risk,712.0,Unknown,0,0.0,0.885455489,-0.069813992,0.074234028,16.22069498,11.256671891681698,5,5,4,2025.0,Prime,17,0.6666666666666666
George Smith (351031),3,7,0,0,10,0.3,0.7,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,15.1259186,10.753585221276674,9,9,11,2025.0,Late_Prime,9,1.1
Enzo Kalombola (1177140),1,1,50000,0,2,0.3333333333333333,0.3333333333333333,0,0,No_Risk,712.0,Unknown,0,0.0,0.644854223,-0.078277494,0.08145567,15.77503737,10.938797982306784,2,2,3,2025.0,Early,2,1.0
Albek Gongapshev (654587),20,15,250000,0,35,2.2222222222222223,1.6666666666666667,0,0,No_Risk,729.0,Medium_Term,0,0.0,1.0,0.0,0.0,14.43259587,10.385594974101592,8,6,3,2025.0,Late_Prime,6,0.3333333333333333
Jordan Amore (704683),17,0,10000,0,17,2.4285714285714284,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,14.48693086,10.43690508968132,6,9,8,2025.0,Prime,9,1.1428571428571428
Ivan van den Berg (690629),0,0,0,0,0,0.0,0.0,0,0,No_Risk,364.0,Short_Term,0,0.0,0.614704841,0.037740216,0.073780668,14.5460939,10.315770994909164,6,6,3,2025.0,Prime,6,0.4285714285714285
Matteo Zanetti (1432449),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.787805561,0.029259657,0.071581966,16.33889662,11.315464307693498,0,0,0,2025.0,Early,0,0.0
Donis Avdijaj (196227),148,71,1000000,0,219,9.25,4.4375,15,434,High_Risk,729.0,Medium_Term,0,0.0,1.0,0.0,0.0,16.04297694,11.24987329778608,15,25,16,2025.0,Veteran,51,1.0
Paolo Bighetti (1300548),8,3,0,0,11,2.6666666666666665,1.0,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.058041209,15.32179505,10.867695304902004,2,2,2,2025.0,Early,2,0.6666666666666666
Wilfried Moimbé (66398),7,10,0,0,17,0.4117647058823529,0.5882352941176471,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,11.63055825,9.015892109165817,16,13,12,2025.0,Veteran,18,0.7058823529411765
Nicolás Femia (691601),12,3,100000,0,15,1.2,0.3,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,19.47005697,12.934117922308287,9,14,9,2025.0,Late_Prime,14,0.9
Franco Lonardi (728871),12,8,0,0,20,1.5,1.0,0,0,No_Risk,183.0,Short_Term,0,0.0,0.985372752,-0.043881743,0.07224411,12.45801416,9.408433446036137,7,5,4,2025.0,Prime,5,0.5
Freddie Sears (70714),103,50,0,0,153,5.722222222222222,2.7777777777777777,2,338,Low_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,14.95626822,10.700861727034257,17,14,9,2025.0,Veteran,22,0.5
Jordy Gaspar (353395),2,13,600000,0,15,0.1666666666666666,1.0833333333333333,1,51,Low_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,16.32791709,11.404236384338434,11,12,7,2025.0,Late_Prime,21,0.5833333333333334
Tobias Haitz (85902),10,1,0,0,11,0.9090909090909092,0.0909090909090909,11,877,High_Risk,364.0,Short_Term,0,0.0,1.0,0.0,0.0,16.66418733,11.535533658034655,10,12,8,2025.0,Late_Prime,24,0.7272727272727273
José Múñoz (1026985),5,0,500000,0,5,1.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.86862115,-0.159898868,0.09967554,14.56520446,10.447833905616015,4,4,3,2025.0,Prime,4,0.6
Luke Schierenbeck (689027),1,0,0,0,1,0.3333333333333333,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.568097758,-0.531623294,0.178821254,14.54517069,10.2699815135588,2,4,3,2025.0,Early,4,1.0
Michal Fasko (178914),67,51,300000,0,118,3.941176470588236,3.0,0,0,No_Risk,729.0,Medium_Term,0,0.0,1.0,0.0,0.0,15.21667552,10.830138347289155,16,21,14,2025.0,Veteran,21,0.8235294117647058
Kacper Karasek (623745),35,17,600000,0,52,3.888888888888889,1.8888888888888888,0,0,No_Risk,364.0,Short_Term,0,0.0,1.0,0.0,0.0,14.84882087,10.565154248599692,8,8,5,2025.0,Late_Prime,8,0.5555555555555556
John Mary (354214),114,8,350000,0,122,7.6,0.5333333333333333,3,47,Medium_Risk,729.0,Medium_Term,0,0.0,1.0,0.0,0.0,13.99589563,10.170327206443618,14,18,9,2025.0,Veteran,24,0.6
Ákos Szarka (143032),84,38,50000,0,122,4.666666666666667,2.111111111111111,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,14.71752467,10.57830438245846,17,11,9,2025.0,Veteran,18,0.5
Nicholas Caprari (995110),19,1,100000,0,20,3.8,0.2,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,14.34812798,10.383314425044947,4,5,3,2025.0,Prime,5,0.6
Bruno Iglesias (668182),9,6,150000,0,15,1.2857142857142858,0.8571428571428571,0,0,No_Risk,364.0,Short_Term,0,0.0,1.0,0.0,0.0,14.88766368,10.646927930386797,6,8,5,2025.0,Prime,12,0.7142857142857143
Taye Lee (533173),12,2,0,0,14,1.7142857142857142,0.2857142857142857,0,0,No_Risk,712.0,Unknown,0,0.0,0.872851056,-0.030999993,0.101529497,16.32591486,11.325957623185689,6,8,4,2025.0,Prime,8,0.5714285714285714
Federico Barbetti (1265007),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.418737213,-0.095613603,0.162552007,17.53682488,11.774454357114545,2,5,1,2025.0,Early,5,0.3333333333333333
Gonzalo Di Renzo (358425),19,12,200000,0,31,1.4615384615384617,0.9230769230769232,0,0,No_Risk,364.0,Short_Term,0,0.0,0.957581398,0.127255807,0.091205298,14.65083007,10.538996259118017,12,17,9,2025.0,Late_Prime,17,0.6923076923076923
Sander Thomas (207273),7,8,0,0,15,1.0,1.1428571428571428,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,15.93131654,11.19860101446416,6,12,9,2025.0,Prime,12,1.2857142857142858
Paddy Reading (399447),6,17,200000,0,23,0.5,1.4166666666666667,0,0,No_Risk,699.0,Medium_Term,0,0.0,1.0,0.0,0.0,13.92601898,10.159804866975316,11,17,7,2025.0,Late_Prime,27,0.5833333333333334
Kader Keita (658835),5,4,850000,200000,9,0.5,0.4,3,72,Medium_Risk,729.0,Medium_Term,0,0.0,0.913943608,0.0,0.113795721,15.42216822,10.924530563200763,9,18,8,2025.0,Late_Prime,23,0.8
Zé Camacho (1044796),1,0,0,0,1,0.5,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.7875276,0.203672497,0.110707274,17.54241396,11.89498657928094,1,4,1,2025.0,Early,4,0.5
