Name,season,market_val,ID
Rúben Semedo,2015,5000000,216778
João Schmidt,2015,1100000,210533
Lucas Lima,2015,3200000,207924
Borja López,2015,500000,212129
Iuri Medeiros,2015,4000000,212230
Dolly Menga,2015,250000,207651
Fábio Pacheco,2015,300000,184606
Renato Santos,2015,400000,210258
Paulinho,2015,500000,187961
Amilton,2015,900000,229321
Joãozinho,2015,200000,203627
Steven Vitória,2015,100000,192528
José Sá,2015,7500000,212442
Kelvin,2015,450000,203846
Josué,2015,1000000,199739
Kelvin,2015,450000,203846
Josué,2015,1000000,199739
Maicon,2015,1200000,135455
Cristian Tello,2015,7500000,200315
Rúben Semedo,2015,5000000,216778
Marafona,2015,500000,200798
Josué,2015,1000000,199739
Rodrigo Pinho,2015,2500000,229683
João Teixeira,2015,325000,210377
Rodrigo Pinho,2015,2500000,229683
Filipe Ferreira,2015,100000,215665
Wanderson,2015,175000,187896
Gustavo,2015,1500000,222729
Marafona,2015,500000,200798
Rúben Ribeiro,2015,500000,182632
Charles,2015,400000,164029
José Sá,2015,7500000,212442
Fernandinho,2015,1800000,135507
Luiz Phellype,2015,3000000,211461
Fernandinho,2015,1800000,135507
Luiz Phellype,2015,3000000,211461
Rúben Ribeiro,2015,500000,182632
Rafa Soares,2015,1600000,218936
Rúben Semedo,2015,5000000,216778
Mateus,2015,50000,175391
Jubal,2015,600000,217565
Jorginho,2015,600000,205498
Borja López,2015,500000,212129
Miguel Cardoso,2015,1200000,224890
André Horta,2016,4000000,226370
Bebé,2016,800000,166074
Hélder Costa,2016,8000000,221743
Diego Lopes,2016,1600000,210016
Pelé,2016,1500000,194020
Marçal,2016,1800000,207707
Daniel Candeias,2016,500000,189468
Bruno Varela,2016,3500000,219754
Diego Lopes,2016,1600000,210016
Nélson Oliveira,2016,2000000,189303
Renato Sanches,2016,30000000,230767
Nélson Oliveira,2016,2000000,189303
Bebé,2016,800000,166074
Bruno Varela,2016,3500000,219754
Steven Vitória,2016,100000,192528
Diego Lopes,2016,1600000,210016
Marçal,2016,1800000,207707
Hélder Costa,2016,8000000,221743
Daniel Candeias,2016,500000,189468
Pelé,2016,1500000,194020
Sílvio,2016,300000,189530
Douglas,2016,225000,187570
André,2016,750000,194963
Beto,2016,200000,182629
Daniel Podence,2016,25000000,226766
Iuri Medeiros,2016,4000000,212230
Miguel Lopes,2016,100000,188840
João Mário,2016,12000000,212814
Naldo,2016,900000,171919
Ewerton,2016,250000,205194
André Martins,2016,1000000,200962
Iuri Medeiros,2016,4000000,212230
Daniel Podence,2016,25000000,226766
Miguel Lopes,2016,100000,188840
Tobias Figueiredo,2016,2000000,212231
Felipe,2016,9000000,182105
Alex Telles,2016,20000000,212462
Diogo Jota,2016,45000000,224458
Óliver Torres,2016,9000000,208777
Rafa Soares,2016,1600000,218936
Gonçalo Paciência,2016,5000000,216452
André Silva,2016,40000000,228941
Rafa Soares,2016,1600000,218936
Otávio,2016,24000000,210411
Andrés Fernández,2016,600000,146296
Adrián López,2016,700000,173818
Hernâni,2016,1000000,212911
Josué,2016,1000000,199739
Maicon,2016,1200000,135455
Maicon,2016,1200000,135455
Josué,2016,1000000,199739
Licá,2016,300000,184031
Rafa Soares,2016,1600000,218936
Hernâni,2016,1000000,212911
Andrés Fernández,2016,600000,146296
Gonçalo Paciência,2016,5000000,216452
Rui Fonte,2016,2000000,183518
Ricardo Horta,2016,14000000,213516
Douglas Coutinho,2016,350000,214048
Artur Jorge,2016,1200000,236505
Xeka,2016,8000000,236639
Wallace,2016,2500000,188370
João Pedro,2016,450000,199254
Dolly Menga,2016,250000,207651
Joãozinho,2016,200000,203627
Pedro Tiba,2016,800000,219181
Fábio Martins,2016,9000000,224394
Rodrigo Pinho,2016,2500000,229683
Wallace,2016,2500000,188370
João Pedro,2016,450000,199254
Aarón Ñíguez,2016,200000,183853
Joãozinho,2016,200000,203627
Fábio Martins,2016,9000000,224394
Dolly Menga,2016,250000,207651
Rui Fonte,2016,2000000,183518
Josué,2016,1000000,199739
Filipe Augusto,2016,1500000,207733
André Santos,2016,200000,164299
Thiago Carleto,2016,400000,187572
Lucas Lima,2016,3200000,207924
Thiago Carleto,2016,400000,187572
Roberto,2016,100000,183666
Rúben Ribeiro,2016,500000,182632
Rafa Soares,2016,1600000,218936
Gil Dias,2016,3000000,229453
Leandrinho,2016,175000,184009
Filipe Augusto,2016,1500000,207733
Ukra,2016,250000,169941
Rafa Soares,2016,1600000,218936
Pedrinho,2016,500000,137823
Leandro Silva,2016,425000,256125
Filipe Ferreira,2016,600000,215665
Diogo Jota,2016,45000000,224458
Fábio Martins,2016,9000000,224394
Pelé,2016,1500000,194020
Fábio Cardoso,2016,2000000,213917
João Afonso,2016,500000,220693
Eduardo,2016,400000,163873
Léo Bonatini,2016,600000,220685
Diego Carlos,2016,45000000,219693
Joel Pereira,2016,300000,212710
André Almeida,2016,350000,194022
André Almeida,2016,350000,194022
Hernâni,2016,1000000,212911
Raphinha,2016,32000000,233419
Dalbert,2016,4000000,229148
Cafú,2016,1200000,218623
Luís Rocha,2016,150000,212451
João Afonso,2016,500000,220693
Bruno Alves,2016,100000,138110
João Vigário,2016,400000,229147
João Teixeira,2016,325000,210377
Henrique Dourado,2016,1200000,215553
Otávio,2016,24000000,210411
Breno,2016,400000,180955
Víctor García,2016,200000,226087
Tobias Figueiredo,2016,2000000,212231
Miguel Rodrigues,2016,150000,210555
Filipe Ferreira,2016,100000,215665
Rodrigo Pinho,2016,2500000,229683
Pedro Rebocho,2016,1500000,234930
Neto,2016,175000,194404
Daniel Podence,2016,25000000,226766
Roberto,2016,100000,183666
Rafael Martins,2016,400000,200984
Iuri Medeiros,2016,4000000,212230
Amido Baldé,2016,300000,204099
Lucas Tagliapietra,2016,300000,227708
Iuri Medeiros,2016,4000000,212230
Mika,2016,300000,198511
Rúben Ribeiro,2016,500000,182632
Luisinho,2016,125000,180359
Bruno Varela,2016,3500000,219754
Fábio Cardoso,2016,2000000,213917
André Geraldes,2016,700000,221750
Thiago,2016,1500000,189509
Nuno Santos,2016,6000000,227890
André Horta,2016,4000000,226370
Miguel Cardoso,2016,1200000,224890
Fábio Nunes,2016,400000,210427
Murilo,2016,200000,225696
Dolly Menga,2016,250000,207651
Paulinho,2016,500000,187961
William,2016,600000,180250
Fábio Martins,2016,9000000,224394
Luís Rocha,2016,50000,212451
Tiago Silva,2016,1500000,212474
Mika,2016,50000,198511
Filipe Augusto,2016,1500000,207733
Pedro Nuno,2016,700000,224538
Hélder Costa,2016,8000000,221743
Gonçalo Guedes,2016,25000000,224411
Hélder Costa,2016,8000000,221743
Pedro Nuno,2016,700000,224538
Diego Lopes,2016,1600000,210016
Daniel Podence,2016,25000000,226766
André,2016,750000,194963
Douglas,2016,225000,187570
Gonçalo Paciência,2016,5000000,216452
Kelvin,2016,450000,203846
Gonçalo Paciência,2016,5000000,216452
Kelvin,2016,450000,203846
Sérgio Oliveira,2016,17000000,198031
Adrián López,2016,700000,173818
Paulinho,2016,500000,187961
João Gamboa,2016,650000,228782
Dolly Menga,2016,250000,207651
Xeka,2016,8000000,236639
Dolly Menga,2016,250000,207651
Pedro Tiba,2016,800000,219181
Douglas Coutinho,2016,350000,214048
Jorginho,2016,600000,205498
Gonçalo Paciência,2016,5000000,216452
Adama Traoré,2016,4200000,213956
Filipe Augusto,2016,1500000,207733
Luiz Phellype,2016,3000000,211461
Leandro Silva,2016,425000,256125
Carlinhos,2016,800000,209828
Licá,2016,300000,184031
Luiz Phellype,2016,3000000,211461
André Almeida,2016,350000,194022
André Almeida,2016,350000,194022
Joel Pereira,2016,300000,212710
Rafael Martins,2016,400000,200984
João Pedro,2016,700000,199254
Alex,2016,150000,135460
Rui Silva,2016,12000000,210385
Alex,2016,150000,135460
Daniel Podence,2016,25000000,226766
Luís Martins,2016,1000000,205669
Amido Baldé,2016,300000,204099
Rochinha,2016,3000000,222461
Vagner,2016,75000,241923
Samu,2016,550000,223302
João Carvalho,2016,3000000,231391
André Geraldes,2016,700000,221750
Pedro Nuno,2016,700000,224538
Amido Baldé,2016,300000,204099
Fábio Nunes,2016,400000,210427
Davidson,2016,3800000,237135
Rodrigo,2016,1500000,198329
Pedro Tiba,2016,800000,219181
Paulinho,2016,500000,187961
Pelé,2016,1500000,194020
Hugo Seco,2016,200000,223876
Gabriel Barbosa,2017,26000000,212823
Pedro Rebocho,2017,1500000,234930
Bruno Varela,2017,3500000,219754
Salvador Agra,2017,600000,204737
Douglas,2017,50000,187570
Diogo Gonçalves,2017,8000000,231390
João Carvalho,2017,3000000,231391
Rúben Dias,2017,75000000,239818
Daniel Candeias,2017,500000,189468
Marçal,2017,1800000,207707
Ederson,2017,50000000,156272
Nélson Semedo,2017,28000000,227928
Marçal,2017,1800000,207707
Daniel Candeias,2017,500000,189468
Pedro Rebocho,2017,1500000,234930
Salvador Agra,2017,600000,204737
André Horta,2017,4000000,226370
Flávio,2017,1600000,216815
Mateus,2017,50000,175391
Rui Pedro,2017,225000,236893
Luisinho,2017,125000,180359
Samu,2017,550000,223302
Samu,2017,550000,223302
Lucas Tagliapietra,2017,300000,227708
Philipe Sampaio,2017,600000,224376
Luisinho,2017,125000,180359
Samu,2017,550000,223302
Iuri Medeiros,2017,4000000,212230
Fransérgio,2017,5000000,195096
Dyego Sousa,2017,1500000,224116
Ricardo Horta,2017,14000000,213516
Paulinho,2017,13000000,187961
Jefferson,2017,300000,135377
Ricardo Esgaio,2017,6000000,212213
Bruno Viana,2017,3500000,234226
André Horta,2017,4000000,226370
Bruno Jordão,2017,2500000,240175
Pedro Neto,2017,35000000,238616
Juankar,2017,700000,201509
Artur Jorge,2017,1200000,236505
Fábio Martins,2017,9000000,224394
Xeka,2017,8000000,236639
Dolly Menga,2017,250000,207651
Pedro Neto,2017,35000000,238616
Rui Fonte,2017,2000000,183518
Xeka,2017,8000000,236639
Bruno Jordão,2017,2500000,240175
Pedro Santos,2017,1000000,211119
Rodrigo Pinho,2017,2500000,229683
Juankar,2017,700000,201509
João Gamboa,2017,650000,228782
Paulinho,2017,500000,187961
Artur Jorge,2017,1200000,236505
Artur Jorge,2017,1200000,236505
Dolly Menga,2017,250000,207651
Ricardo Horta,2017,14000000,213516
Jefferson,2017,200000,135377
Matheus Pereira,2017,15000000,228414
Paulinho,2017,500000,187961
Jorginho,2017,600000,205498
Domingos Duarte,2017,12000000,234835
João Mário,2017,325000,212814
Rodrigo,2017,1500000,198329
Fábio Martins,2017,9000000,224394
Rodrigo,2017,1500000,198329
Pedrinho,2017,50000,137823
Amilton,2017,900000,229321
Salvador Agra,2017,600000,204737
Luquinhas,2017,3500000,244186
Ricardo Mangas,2017,1500000,240020
Mama Baldé,2017,4000000,237960
João Pedro,2017,50000,199254
Rúben Ribeiro,2017,100000,182632
Luquinhas,2017,3500000,244186
Bruno Alves,2017,100000,138110
Ricardo Mangas,2017,1500000,240020
Fernando Fonseca,2017,1500000,238507
Lucas Evangelista,2017,2500000,215559
Eduardo,2017,400000,163873
Abner,2017,300000,216755
Pêpê,2017,3000000,239950
Carlinhos,2017,800000,209828
Eduardo,2017,400000,163873
João Afonso,2017,500000,220693
Licá,2017,300000,184031
Luis Henrique,2017,250000,182938
Caio Secco,2017,200000,203239
Kiki,2017,350000,213795
João Tavares,2017,475000,240136
Fabinho,2017,350000,209499
Pelé,2017,1500000,194020
Rodrigo Pinho,2017,2500000,229683
Fábio Pacheco,2017,300000,184606
João Gamboa,2017,650000,228782
Bebeto,2017,350000,239875
Fabrício Baiano,2017,500000,220087
Amido Baldé,2017,300000,204099
Fransérgio,2017,5000000,195096
Dyego Sousa,2017,1500000,224116
Alfa Semedo,2017,1800000,239641
Pedro Rebocho,2017,1500000,234930
Alex,2017,150000,135460
Roberto,2017,100000,183666
Pedro Marques,2017,200000,236673
Óliver Torres,2017,9000000,208777
Rui Pedro,2017,225000,236893
Fabiano,2017,600000,184926
Licá,2017,300000,184031
Ricardo Pereira,2017,30000000,210243
Andrés Fernández,2017,600000,146296
Josué,2017,1000000,199739
Hernâni,2017,1000000,212911
Gonçalo Paciência,2017,5000000,216452
Adrián López,2017,700000,173818
Sérgio Oliveira,2017,17000000,198031
André Silva,2017,40000000,228941
Rúben Neves,2017,42000000,224293
Andrés Fernández,2017,600000,146296
Josué,2017,1000000,199739
Gonçalo Paciência,2017,5000000,216452
Rui Pedro,2017,225000,236893
Adrián López,2017,700000,173818
Rafa Soares,2017,1600000,218936
Óliver Torres,2017,9000000,208777
Diogo Jota,2017,45000000,224458
Gustavo,2017,500000,222729
Gabrielzinho,2017,500000,240131
Pelé,2017,1500000,194020
Nuno Santos,2017,6000000,227890
Marcão,2017,10500000,234426
Yuri Ribeiro,2017,1200000,237211
Roderick Miranda,2017,1500000,193143
Pedrinho,2017,50000,137823
Adama Traoré,2017,4200000,213956
Gonçalo Paciência,2017,5000000,216452
Gil Dias,2017,3000000,229453
Héldon,2017,1200000,196899
Bruno Fernandes,2017,90000000,212198
Fábio Coentrão,2017,400000,171688
Domingos Duarte,2017,12000000,234835
André Geraldes,2017,700000,221750
Tobias Figueiredo,2017,2000000,212231
Miguel Lopes,2017,100000,188840
Ewerton,2017,250000,205194
Iuri Medeiros,2017,4000000,212230
Héldon,2017,1200000,196899
Adrien Silva,2017,3000000,184826
Rúben Semedo,2017,5000000,216778
Paulo Oliveira,2017,4000000,210679
Ewerton,2017,250000,205194
Miguel Lopes,2017,100000,188840
André Geraldes,2017,700000,221750
Jefferson,2017,300000,135377
Matheus Pereira,2017,15000000,228414
Beto,2017,200000,182629
Ricardo Esgaio,2017,6000000,212213
Héldon,2017,1200000,196899
Domingos Duarte,2017,12000000,234835
Joãozinho,2017,200000,203627
Amido Baldé,2017,300000,204099
Víctor García,2017,200000,226087
Jubal,2017,600000,217565
Héldon,2017,1200000,196899
Hélder Ferreira,2017,1500000,239446
João Vigário,2017,400000,229147
Alex,2017,150000,135460
João Afonso,2017,500000,220693
Bruno Gaspar,2017,800000,225402
Josué Sá,2017,1500000,212889
Alex,2017,150000,135460
João Afonso,2017,500000,220693
Hernâni,2017,1000000,212911
Licá,2017,300000,184031
João Teixeira,2017,325000,210377
Gonçalo Paciência,2017,5000000,216452
André Sousa,2017,225000,205598
Fábio Cardoso,2017,2000000,213917
Bruno Varela,2017,3500000,219754
Fábio Pacheco,2017,300000,184606
Frederico Venâncio,2017,800000,211107
Thiago,2017,1500000,189509
João Carvalho,2017,3000000,231391
Nuno Santos,2017,6000000,227890
Diego Lopes,2017,1600000,210016
Salvador Agra,2017,600000,204737
Diego Lopes,2017,1600000,210016
Filipe Augusto,2017,1500000,207733
Salvador Agra,2017,600000,204737
Gabriel Barbosa,2017,26000000,212823
Flávio,2017,1600000,216815
Salvador Agra,2017,600000,204737
Renan Ribeiro,2017,600000,194781
Abner,2017,300000,216755
Luis Henrique,2017,250000,182938
Amido Baldé,2017,300000,204099
Matheus Reis,2017,2500000,230625
Paulinho,2017,1500000,187961
Diogo Dalot,2017,10000000,234574
André Pereira,2017,700000,241720
Jorge Fernandes,2017,3000000,242359
Rafa Soares,2017,1600000,218936
Gonçalo Paciência,2017,5000000,216452
Rafa Soares,2017,1600000,218936
Jorge Fernandes,2017,3000000,242359
André Pereira,2017,700000,241720
Rafa Soares,2017,1600000,218936
Paulinho,2017,1500000,187961
Diego Lopes,2017,1600000,210016
Rúben Ribeiro,2017,500000,182632
Wendel,2017,18000000,238359
Rúben Ribeiro,2017,500000,182632
Douglas,2017,225000,187570
Rafael Leão,2017,25000000,241721
Iuri Medeiros,2017,4000000,212230
Tobias Figueiredo,2017,2000000,212231
Jorge Fernandes,2017,3000000,242359
Juan Delgado,2017,1500000,221611
Pedro Henrique,2017,1700000,207929
João Afonso,2017,500000,220693
Pedro Henrique,2017,1700000,207929
André Pereira,2017,700000,241720
Gonçalo Paciência,2017,5000000,216452
Éder Militão,2018,40000000,240130
João Pedro,2018,900000,199254
Paulinho,2018,1500000,187961
Ewerton,2018,1000000,205194
Rafa Soares,2018,1600000,218936
Jorge,2018,3200000,229712
Bruno Costa,2018,2500000,244960
Adrián López,2018,700000,173818
Rui Pedro,2018,225000,236893
André Pereira,2018,700000,241720
Diogo Dalot,2018,10000000,234574
Ricardo Pereira,2018,30000000,210243
Gonçalo Paciência,2018,5000000,216452
Paulinho,2018,1500000,187961
André André,2018,2500000,199626
Rafa Soares,2018,1600000,218936
José Sá,2018,7500000,212442
Ewerton,2018,1000000,205194
Rui Pedro,2018,225000,236893
Paulinho,2018,1500000,187961
Raphinha,2018,32000000,233419
Bruno Gaspar,2018,800000,225402
Renan Ribeiro,2018,600000,194781
Nani,2018,2000000,139068
Marcelo,2018,500000,176676
Luís Maximiano,2018,6000000,244316
Jefferson,2018,300000,135377
Domingos Duarte,2018,12000000,234835
Matheus Pereira,2018,15000000,228414
André Geraldes,2018,700000,221750
Héldon,2018,1200000,196899
Tobias Figueiredo,2018,2000000,212231
Gelson Martins,2018,18000000,227055
Rui Patrício,2018,10000000,178005
William Carvalho,2018,15000000,207566
Daniel Podence,2018,25000000,226766
Tobias Figueiredo,2018,2000000,212231
Matheus Pereira,2018,15000000,228414
Héldon,2018,1200000,196899
Domingos Duarte,2018,12000000,234835
Rafael Leão,2018,25000000,241721
André Geraldes,2018,700000,221750
Douglas,2018,225000,187570
Rúben Ribeiro,2018,500000,182632
Fábio Coentrão,2018,400000,171688
Alfa Semedo,2018,1800000,239641
Chiquinho,2018,6000000,243686
João Félix,2018,70000000,242444
Gedson Fernandes,2018,12500000,234568
Yuri Ribeiro,2018,1200000,237211
Pedro Nuno,2018,700000,224538
André Horta,2018,4000000,226370
Salvador Agra,2018,600000,204737
João Carvalho,2018,3000000,231391
André Horta,2018,4000000,226370
Chiquinho,2018,6000000,243686
Pedro Nuno,2018,700000,224538
Diogo Gonçalves,2018,8000000,231390
Salvador Agra,2018,600000,204737
Douglas,2018,50000,187570
Bruno Viana,2018,3500000,234226
Eduardo,2018,400000,163873
Artur Jorge,2018,1200000,236505
Pedro Tiba,2018,800000,219181
Pedro Tiba,2018,800000,219181
Ahmed Hassan,2018,3400000,168898
Artur Jorge,2018,1200000,236505
André Horta,2018,4000000,226370
Bruno Viana,2018,3500000,234226
Jefferson,2018,300000,135377
Davidson,2018,3800000,237135
Alexandre Guedes,2018,800000,238830
Pêpê,2018,3000000,239950
André André,2018,2500000,199626
Rafa Soares,2018,1600000,218936
Frederico Venâncio,2018,800000,211107
Dodô,2018,20000000,193571
Raphinha,2018,32000000,233419
Xande Silva,2018,800000,228768
Rafael Martins,2018,400000,200984
João Vigário,2018,400000,229147
Hélder Ferreira,2018,1500000,239446
Héldon,2018,1200000,196899
Jubal,2018,600000,217565
Miguel Rodrigues,2018,150000,210555
Fábio Coentrão,2018,400000,171688
Matheus Reis,2018,2500000,230625
Murilo,2018,200000,225696
João Schmidt,2018,1100000,210533
Pelé,2018,1500000,194020
Cássio,2018,100000,165769
Marcelo,2018,500000,176676
Marcão,2018,10500000,234426
Yuri Ribeiro,2018,1200000,237211
Paulinho,2018,1500000,187961
Ewerton,2018,1000000,205194
Lucas Fernandes,2018,2000000,232253
Jubal,2018,600000,217565
Gustavo,2018,500000,222729
Paulinho,2018,1500000,187961
Paulinho,2018,1500000,187961
Ewerton,2018,1000000,205194
Rafa Soares,2018,1600000,218936
Gustavo,2018,500000,222729
Marcão,2018,150000,234426
Fábio Pacheco,2018,300000,184606
Luís Martins,2018,1000000,205669
Marcão,2018,10500000,234426
João Teixeira,2018,325000,210377
Luís Martins,2018,1000000,205669
Davidson,2018,3800000,237135
Pedro Tiba,2018,800000,219181
Jorginho,2018,600000,205498
Matheus Pereira,2018,15000000,228414
Domingos Duarte,2018,12000000,234835
Ricardo Mangas,2018,1500000,240020
Luquinhas,2018,3500000,244186
Mama Baldé,2018,4000000,237960
Alexandre Guedes,2018,800000,238830
Luquinhas,2018,3500000,244186
Ricardo Mangas,2018,1500000,240020
Mama Baldé,2018,4000000,237960
Mika,2018,300000,198511
Nuno Coelho,2018,75000,177137
Jonatan Lucca,2018,700000,210365
Eduardo Henrique,2018,1700000,229882
Licá,2018,300000,184031
Diogo Viana,2018,300000,188313
André Sousa,2018,300000,205598
André Santos,2018,200000,164299
André Sousa,2018,300000,205598
Artur Jorge,2018,1200000,236505
Joel Pereira,2018,300000,212710
Alex,2018,150000,135460
Gustavo Cascardo,2018,150000,244516
Frederico Venâncio,2018,800000,211107
Frederico Venâncio,2018,800000,211107
André Pereira,2018,700000,241720
João Teixeira,2018,325000,210377
Helton Leite,2018,7000000,213951
Gonçalo Cardoso,2018,700000,245226
Renato Santos,2018,400000,210258
Rui Pedro,2018,225000,236893
Vagner,2018,75000,241923
Chiquinho,2018,6000000,243686
Pedro Nuno,2018,700000,224538
Fábio Pacheco,2018,300000,184606
Nenê,2018,50000,146692
Ivanildo Fernandes,2018,1000000,244963
Lucas Silva,2018,300000,209749
Nuno Macedo,2018,100000,240135
Alfa Semedo,2018,1800000,239641
André Micael,2018,125000,205512
Matheus Reis,2018,2500000,230625
Patrick,2018,250000,208114
João Mendes,2018,150000,244416
Miguel Cardoso,2018,1200000,224890
Murilo,2018,200000,225696
Pedro Nuno,2018,700000,224538
Philipe Sampaio,2018,600000,224376
Tiago Silva,2018,1500000,212474
Luís Rocha,2018,50000,212451
Hugo Seco,2018,200000,223876
Kiki,2018,350000,213795
Tiago Silva,2018,1500000,212474
Júlio César,2018,300000,48717
Arthur,2018,200000,230658
Júlio César,2018,300000,48717
Thiago,2018,1500000,189509
Ukra,2018,250000,169941
João Lucas,2018,250000,245257
Fábio Cardoso,2018,2000000,213917
Rui Silva,2018,200000,210385
Guilherme Schettine,2018,1000000,236555
Guilherme Schettine,2018,1000000,236555
Rodolfo Cardoso,2018,100000,243610
João Pedro,2018,50000,199254
Thiago,2018,1500000,189509
Wilson Manafá,2018,7000000,238857
Fernando Andrade,2018,1600000,243591
Pepe,2018,1000000,120533
Ewerton,2018,1000000,205194
Kelvin,2018,450000,203846
Sérgio Oliveira,2018,17000000,198031
Ewerton,2018,1000000,205194
João Pedro,2018,900000,199254
Kelvin,2018,450000,203846
Jorge,2018,3200000,229712
Tiago Ilori,2018,1000000,205185
Renan Ribeiro,2018,600000,194781
Luiz Phellype,2018,3000000,211461
Miguel Luís,2018,800000,246309
Iuri Medeiros,2018,4000000,212230
Marcelo,2018,500000,176676
Nani,2018,2000000,139068
Iuri Medeiros,2018,4000000,212230
Renan Ribeiro,2018,600000,194781
Ferro,2018,5000000,242236
Florentino,2018,10000000,234569
Salvador Agra,2018,600000,204737
Filipe Augusto,2018,1500000,207733
Salvador Agra,2018,600000,204737
Alfa Semedo,2018,1800000,239641
Filipe Augusto,2018,1500000,207733
Bruno Varela,2018,3500000,219754
Rochinha,2018,3000000,222461
Víctor García,2018,200000,226087
Carlos Júnior,2018,3500000,219686
Filipe Augusto,2018,1500000,207733
Messias,2018,525000,233614
André Silva,2018,400000,228941
Rúben Semedo,2018,5000000,216778
Miguel Rodrigues,2018,150000,210555
João Schmidt,2018,1100000,210533
Henrique,2018,200000,229686
Wilson Manafá,2018,7000000,238857
Ewerton,2018,1000000,205194
Jubal,2018,600000,217565
Marcão,2018,150000,234426
Costinha,2018,450000,229473
Rúben Macedo,2018,300000,246834
Marcão,2018,10500000,234426
Erik,2018,300000,216391
Luquinhas,2018,3500000,244186
Pedrinho,2018,50000,137823
Amilton,2018,900000,229321
Kiki,2018,350000,213795
Rúben Ribeiro,2018,100000,182632
Rúben Ribeiro,2018,100000,182632
Sílvio,2018,300000,189530
Costinha,2018,450000,229473
Joel Pereira,2018,300000,212710
Gustavo Sauer,2018,700000,230665
Jubal,2018,600000,217565
Rochinha,2018,3000000,222461
João Pedro,2018,700000,199254
Kiki,2018,350000,213795
Kiki,2018,350000,213795
João Tavares,2018,475000,240136
Filipe Ferreira,2018,600000,215665
Arthur,2018,200000,230658
Pablo,2018,350000,201315
Guilherme Schettine,2018,1000000,236555
Fernando Andrade,2018,1600000,243591
Chiquinho,2019,6000000,243686
Nuno Tavares,2019,7000000,251530
Tomás Tavares,2019,5500000,245278
Jota,2019,3500000,202541
Bruno Varela,2019,3500000,219754
Alfa Semedo,2019,1800000,239641
Diogo Gonçalves,2019,8000000,231390
João Félix,2019,70000000,242444
Bruno Varela,2019,3500000,219754
Yuri Ribeiro,2019,1200000,237211
Diogo Gonçalves,2019,8000000,231390
Alfa Semedo,2019,1800000,239641
Zé Luís,2019,4500000,203757
Diogo Queirós,2019,2500000,234576
Tomás Esteves,2019,3000000,252033
Fábio Vieira,2019,9000000,256958
Diogo Leite,2019,10000000,234575
Diogo Costa,2019,10000000,234577
Fábio Silva,2019,25000000,252037
Romário Baró,2019,5000000,252038
Sérgio Oliveira,2019,17000000,198031
José Sá,2019,7500000,212442
Jorge Fernandes,2019,3000000,242359
Éder Militão,2019,40000000,240130
Felipe,2019,9000000,182105
Óliver Torres,2019,9000000,208777
José Sá,2019,7500000,212442
Hernâni,2019,1000000,212911
Adrián López,2019,700000,173818
Fernando Andrade,2019,1600000,243591
Jorge Fernandes,2019,3000000,242359
Diogo Queirós,2019,2500000,234576
André Pereira,2019,700000,241720
Fabiano,2019,600000,184926
Eduardo Henrique,2019,1700000,229882
Jesé,2019,1500000,202515
Luís Neto,2019,2000000,204341
Fernando,2019,2500000,184134
Nuno Mendes,2019,40000000,164945
Thierry Correia,2019,9000000,247832
Iuri Medeiros,2019,4000000,212230
Matheus Pereira,2019,15000000,228414
Domingos Duarte,2019,12000000,234835
André Geraldes,2019,700000,221750
Raphinha,2019,32000000,233419
Thierry Correia,2019,9000000,247832
Domingos Duarte,2019,12000000,234835
Iuri Medeiros,2019,4000000,212230
Matheus Pereira,2019,15000000,228414
André Geraldes,2019,700000,221750
Bruno Gaspar,2019,800000,225402
Jefferson,2019,300000,135377
Rui Fonte,2019,2000000,183518
Diogo Viana,2019,300000,188313
André Horta,2019,4000000,226370
Wallace,2019,2500000,188370
Ahmed Hassan,2019,3400000,168898
Bruno Jordão,2019,2500000,240175
Ahmed Hassan,2019,3400000,168898
Pedro Neto,2019,35000000,238616
Pedro Neto,2019,35000000,238616
Dyego Sousa,2019,1500000,224116
Bruno Jordão,2019,2500000,240175
Marcelo Goiano,2019,400000,216373
Marafona,2019,500000,200798
Fábio Martins,2019,9000000,224394
Eduardo,2019,400000,163873
Ricardo Ferreira,2019,300000,210862
Bruno Duarte,2019,1500000,252830
Pêpê,2019,3000000,239950
Léo Bonatini,2019,600000,220685
Lucas Evangelista,2019,2500000,215559
André Pereira,2019,700000,241720
João Vigário,2019,400000,229147
Víctor García,2019,200000,226087
João Vigário,2019,400000,229147
João Afonso,2019,500000,220693
Pêpê,2019,3000000,239950
Dodô,2019,20000000,193571
Murilo,2019,200000,225696
Pedro Amaral,2019,800000,251469
Aderllan Santos,2019,800000,213374
Miguel Rodrigues,2019,150000,210555
André Silva,2019,400000,228941
Murilo,2019,200000,225696
Carlos Júnior,2019,3500000,219686
Leandrinho,2019,175000,184009
Fábio Coentrão,2019,400000,171688
Miguel Rodrigues,2019,150000,210555
Murilo,2019,200000,225696
Rúben Semedo,2019,5000000,216778
João Gamboa,2019,650000,228782
Fabrício Baiano,2019,500000,220087
Leandrinho,2019,175000,184009
Jubal,2019,600000,217565
Carlinhos,2019,800000,209828
Alex,2019,150000,135460
Show,2019,1500000,251894
Tomás Ribeiro,2019,1500000,253378
André Sousa,2019,300000,205598
Mika,2019,300000,198511
Diogo Viana,2019,300000,188313
Kiki,2019,350000,213795
Eduardo Henrique,2019,1700000,229882
Lucas Tagliapietra,2019,300000,227708
Miguel Reisinho,2019,500000,252310
Paulinho,2019,1000000,187961
Marlon,2019,3800000,215703
João Gonçalves,2019,100000,251995
