Player Name,player_id,age,Club,market_value,fee,Position,Appearances,Minutes,Goals,Assists,Shots,Shots On Target,Conversion %,Passes%,Progressive Carries,Tackles,Interceptions,Blocks,gDuels Won,gDuels %,aDuels Won,aDuels %,Yellow Cards,Red Cards,Fouls,Clean Sheets,Saves,Saves %,Goals Conceded,injury_count,days_injured,days_since_injury,injury_severity,sentiment_polarity,mention_frequency,sentiment_trend_30d,sentiment_trend_90d,sentiment_score,contract_years_remaining,contract_status,market_value_change_rate,club_financial_strength,league_competitiveness,value_to_fee_ratio,goals_per_90,assists_per_90,goals_per_shot,pass_completion_rate,defensive_actions_per_90,age_adjusted_goals,age_adjusted_assists,is_forward,is_midfielder,is_defender,is_goalkeeper,goal_assist_product,shot_conversion_product,injury_risk_score,age_injury_interaction,contract_urgency,market_momentum,is_summer_window,is_winter_window,season_phase,months_to_summer_window,sentiment_volatility,positive_sentiment_ratio
Synthetic Player 174,1000173.0,32.0,Newcastle United,91824431.02894145,46920639.43988364,MID,5,1558,6,7,69,21,0.06784409608596198,0.8058793176992354,45,88,42,28,82,0.3221909615213577,65,0.6569850637425458,1,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.419447771821568,930,-0.02603054306994479,-0.2385740994412125,0.5723347189963763,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2125435563712677,1
Synthetic Player 175,1000174.0,31.0,Wolverhampton Wanderers,87491989.21045676,79825404.60858789,FWD,21,1724,9,7,91,18,0.2418547229706342,0.7271928674570928,13,17,6,9,187,0.3270994584397925,54,0.5368946843830941,2,0,39,0,0,0.0,0,0.0,0.0,0.0,0.0,0.47530428344971437,1000,-0.02710376817880579,0.010015069107589722,0.6324132981150998,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.03711883728639551,1
Synthetic Player 176,1000175.0,24.0,Newcastle United,4978839.226340324,34441437.42595105,FWD,37,1806,12,0,102,44,0.06329410337065151,0.7438798408432142,148,19,48,32,127,0.4383424803280806,40,0.6046305310228575,0,0,48,0,0,0.0,0,0.0,0.0,0.0,0.0,0.40297086965107387,115,0.12709844216816266,-0.08615751123071008,0.31654514322128613,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.21325595339887274,1
Synthetic Player 177,1000176.0,25.0,Chelsea,55416107.57861961,21383772.1402213,MID,39,2061,3,7,14,4,0.24058934156689699,0.8691661357698615,95,116,38,15,54,0.6122723533426409,63,0.6404710537216686,7,0,56,0,0,0.0,0,0.0,0.0,0.0,0.0,0.11312932200723694,628,-0.0963971235689071,0.40649187288124816,0.26740231361685407,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5028889964501553,1
Synthetic Player 178,1000177.0,34.0,Brighton,82226285.46905972,43331657.82669731,MID,11,3008,4,6,54,22,0.205648923711514,0.8906715772878158,124,105,48,5,119,0.5097407786137067,21,0.3731768356984739,7,1,26,0,0,0.0,0,0.0,0.0,0.0,0.0,0.06739164314608476,898,-0.05394786824485723,-0.0718309006329076,0.3163050193331285,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.017883032388050377,1
Synthetic Player 179,1000178.0,19.0,Brighton,56135316.71096911,19169283.482212275,DEF,20,1278,0,1,26,8,0.20948885203927542,0.8717351549688938,135,98,74,19,123,0.4769702668699428,42,0.49597025769934566,11,1,4,1,0,0.0,0,0.0,0.0,0.0,0.0,0.2757499022583605,579,-0.1947341903217378,0.036936776563553424,0.36655140510732587,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.23167096688529124,1
Synthetic Player 180,1000179.0,26.0,Manchester United,62920059.723689385,58876809.53178603,GKP,11,3151,0,0,0,0,0.0,0.8706507617325084,115,31,77,23,175,0.5338002845814521,71,0.34327563070260303,6,1,41,2,121,0.6646168166668766,60,0.0,0.0,0.0,0.0,-0.12525148453958326,685,-0.08225318413983065,-0.07794825780521943,0.11761866611699703,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.004304926334611228,0
Synthetic Player 181,1000180.0,32.0,Arsenal,31813161.647558246,67802667.38075854,DEF,34,122,0,3,12,4,0.12162752050727446,0.780634836782534,236,58,46,40,51,0.4248751877000069,75,0.36374538882845636,3,0,34,4,0,0.0,0,0.0,0.0,0.0,0.0,-0.21103312370719185,378,-0.09986524633740534,-0.11749749849578928,-0.034436473308321,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.017632252158383932,0
Synthetic Player 182,1000181.0,27.0,Aston Villa,3087871.601183733,39351189.6198508,GKP,36,3239,0,0,0,0,0.0,0.7616330349700653,241,115,15,3,48,0.5046855018251064,6,0.6985144314230008,11,0,51,1,146,0.6574364147657782,51,0.0,0.0,0.0,0.0,0.2283964510862457,47,-0.08149141898394145,0.09709226218514004,0.17396342984628607,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1785836811690815,1
Synthetic Player 183,1000182.0,24.0,Wolverhampton Wanderers,19637088.340545062,20046209.068031445,FWD,21,2382,13,4,78,35,0.09872853957835313,0.7295512160185922,175,114,5,42,173,0.387027437136495,0,0.5815034964101545,11,1,32,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2774902101896628,217,-0.01749819570961532,0.18990978984633403,0.259278112167729,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.20740798555594936,1
Synthetic Player 184,1000183.0,34.0,Brighton & Hove Albion,11321935.161948467,60822310.25335322,MID,9,1127,4,5,36,13,0.10503948927881977,0.8072935746564823,233,105,31,1,57,0.6563358431199517,89,0.3956295042368469,1,1,49,0,0,0.0,0,0.0,0.0,0.0,0.0,-0.07307576582363534,158,-0.051146686435482515,0.3026674251717503,-0.0038003887238973813,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.35381411160723286,0
Synthetic Player 185,1000184.0,20.0,West Ham United,40125069.0691653,17965578.67576422,FWD,2,1360,4,7,31,9,0.14313637607288143,0.8254026736233229,291,1,34,35,7,0.5237231923468615,59,0.5273275779893124,7,1,9,0,0,0.0,0,0.0,0.0,0.0,0.0,0.4225280542933628,408,0.09201897704718967,0.08183816578635271,0.4180473602830762,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.010180811260836961,1
Synthetic Player 186,1000185.0,33.0,Aston Villa,43381601.66116949,53378315.423819475,FWD,13,2994,14,6,78,32,0.15208348442778202,0.9308300008994603,221,21,74,21,87,0.42109116629557586,9,0.38017735329803276,8,0,53,0,0,0.0,0,0.0,0.0,0.0,0.0,0.4490524801124233,440,0.21993800032927968,-0.29779773635771245,0.44620486794682823,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5177357366869921,1
Synthetic Player 187,1000186.0,18.0,Brighton,64081747.11265982,35670910.66578247,MID,19,1376,2,5,70,19,0.22681376746472115,0.7799119680612387,146,53,14,12,22,0.4152645431026436,83,0.43348562751574926,4,0,27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.17355457485848344,708,-0.07101286005866689,0.0011247778810282599,0.33367601458875057,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.07213763793969515,1
Synthetic Player 188,1000187.0,23.0,Everton,28375504.128060516,26694569.20637602,GKP,39,777,0,0,0,0,0.0,0.7697452412435716,85,94,45,9,35,0.39700699033977227,26,0.44851613858248623,10,1,19,13,79,0.6714339002849581,26,0.0,0.0,0.0,0.0,0.015230062661820764,298,0.09673370632902736,0.017615751704622516,0.09997173317396385,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.07911795462440485,1
Synthetic Player 189,1000188.0,25.0,Manchester United,21894195.245357126,40136257.40050676,FWD,16,3332,13,2,62,17,0.16967583647982376,0.841145221073043,194,26,6,34,122,0.5459893943334374,87,0.4655348184075693,3,1,16,0,0,0.0,0,0.0,0.0,0.0,0.0,0.3353546954504233,346,0.018748252145915825,0.20535959198978046,0.3384445905116,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.18661133984386463,1
Synthetic Player 190,1000189.0,22.0,Everton,72675600.40598659,15695863.248850133,DEF,2,2977,0,4,20,9,0.11266990597897227,0.8720175112871784,91,92,76,49,81,0.39325918031030077,2,0.5021970013631711,5,0,27,5,0,0.0,0,0.0,0.0,0.0,0.0,0.2307156227607102,760,-0.06598183786302775,0.11582206259051156,0.38927316370472487,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1818039004535393,1
Synthetic Player 191,1000190.0,29.0,Nottingham Forest,63561503.95871339,1766010.8262884754,GKP,8,1363,0,0,0,0,0.0,0.7247430826001902,180,3,9,48,146,0.6968213162437676,47,0.3262202377533705,3,0,8,1,38,0.6340300893970574,60,0.0,0.0,0.0,0.0,0.016096043239288108,779,-0.02287221562115951,-0.2046352591738305,0.24473376373403513,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.18176304355267098,1
Synthetic Player 192,1000191.0,35.0,Brighton & Hove Albion,76710990.24491489,13672407.392693095,FWD,12,191,9,5,55,24,0.21370093922892042,0.7350772098312672,3,10,47,37,164,0.4731610680625662,41,0.5355055220801775,10,1,11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.4210364822944652,809,-0.07807164076899425,-0.11358286682080428,0.5371830800636681,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.03551122605181002,1
Synthetic Player 193,1000192.0,18.0,Manchester City,79868345.04503518,31217865.598332386,DEF,8,1664,1,1,18,8,0.12331020663273623,0.7451718333392622,15,78,41,25,157,0.5380461945034496,82,0.6234771901654667,2,1,4,3,0,0.0,0,0.0,0.0,0.0,0.0,0.16210825195751385,818,-0.059260809898237225,-0.08376206177304373,0.35863062152510483,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0245012518748065,1
Synthetic Player 194,1000193.0,21.0,Brighton,93140433.76435752,42644169.73026159,FWD,13,120,6,4,117,37,0.2033855361365654,0.7665618069224687,212,112,58,14,29,0.6869382158610828,8,0.3851030634522036,7,0,54,0,0,0.0,0,0.0,0.0,0.0,0.0,-0.024551917397441503,944,0.20011469524037973,-0.058992629642969606,0.2657307407388738,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2591073248833493,0
Synthetic Player 195,1000194.0,24.0,Nottingham Forest,40502619.53043812,65609673.23910562,MID,30,2622,5,4,39,10,0.06725511946174186,0.8239244947667177,137,64,6,31,25,0.436746144187951,70,0.4761898551356226,7,1,57,0,0,0.0,0,0.0,0.0,0.0,0.0,0.013856169122932471,467,0.060279180733338406,-0.03365418197629138,0.1496593583460927,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.09393336270962979,1
Synthetic Player 196,1000195.0,28.0,Newcastle United,67290414.57108909,79171327.40990274,DEF,24,1547,1,1,28,13,0.19491918217303972,0.7035757139111336,140,109,52,10,97,0.42497656921188015,28,0.3352148682150346,0,0,40,5,0,0.0,0,0.0,0.0,0.0,0.0,-0.01066028711627609,679,-0.11704658964657577,-0.06783636935826777,0.19603430251511023,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.049210220288308,0
Synthetic Player 197,1000196.0,32.0,Southampton,59116634.51400248,52453543.023700796,MID,0,2111,3,6,17,4,0.2460335606087815,0.8017661383105861,83,41,12,18,33,0.353661771899837,45,0.5603946397250321,6,0,57,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2168287939578108,595,-0.056725758712091436,-0.07944755296274474,0.3301018340921459,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0227217942506533,1
Synthetic Player 198,1000197.0,18.0,West Ham United,19763945.834125917,50389911.69388015,DEF,8,3166,2,0,25,7,0.07253941043034791,0.7724253939787921,186,96,62,29,42,0.3987147119713417,60,0.5095683874690967,3,0,20,0,0,0.0,0,0.0,0.0,0.0,0.0,0.1360471870451091,299,0.03099228072960944,0.296102373764063,0.18484342054196595,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.26511009303445354,1
Synthetic Player 199,1000198.0,20.0,Southampton,65215955.333972074,5035390.719484356,MID,15,3343,5,9,14,3,0.06568859601458042,0.894283327415707,158,110,58,2,190,0.6752204294540078,74,0.6075778933644158,6,0,32,0,0,0.0,0,0.0,0.0,0.0,0.0,0.6243928212632079,652,-0.1198739530932068,0.3845172441338968,0.6324795702888409,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5043911972271036,1
Synthetic Player 200,1000199.0,28.0,Liverpool,60178971.133296244,26163588.170097087,MID,23,2913,4,5,55,13,0.14390559439074616,0.9439225326748674,67,39,18,42,103,0.6019664871718643,68,0.30479395598043363,11,0,19,0,0,0.0,0,0.0,0.0,0.0,0.0,0.07313710601174611,715,-0.04163909473309637,-0.1651292094824041,0.26548168849393655,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.12349011474930771,1
Synthetic Player 201,1000200.0,21.0,Brighton,83207241.72030352,49236278.85293516,GKP,18,1986,0,0,0,0,0.0,0.7040287788055938,246,7,58,4,76,0.6884840138152578,0,0.6989169651036399,5,1,28,0,147,0.7280649938780681,60,0.0,0.0,0.0,0.0,0.1712133165858282,885,-0.012549555443732568,-0.05761926110584944,0.38508408684484496,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.04506970566211687,1
Synthetic Player 202,1000201.0,20.0,Aston Villa,11640362.538937572,15576106.43462711,MID,22,1086,8,9,33,9,0.1230973403126058,0.8442234308486523,272,95,34,29,174,0.4608615199043344,30,0.5899200475938937,7,1,12,0,0,0.0,0,0.0,0.0,0.0,0.0,0.4068270163711034,238,0.09347735834369421,-0.024351882858024088,0.3561075827884437,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1178292412017183,1
Synthetic Player 203,1000202.0,32.0,Brighton & Hove Albion,9843538.032641405,32996706.63977798,FWD,15,1432,9,5,64,20,0.14537885552535196,0.7744223776042484,292,81,67,0,96,0.6114766956371461,82,0.3015811081993055,6,0,38,0,0,0.0,0,0.0,0.0,0.0,0.0,0.43482824137572984,216,0.028975903564018603,-0.27275413297777684,0.3691150336982756,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3017300365417954,1
Synthetic Player 204,1000203.0,33.0,Arsenal,4350764.16535232,6664502.942372801,FWD,36,604,4,5,76,36,0.23602238686897065,0.7687266718642498,109,79,57,13,79,0.5686712642862712,51,0.35586736813284664,10,0,39,0,0,0.0,0,0.0,0.0,0.0,0.0,0.13801520301024997,162,0.19981749385972367,-0.19665280968826696,0.1451620906586235,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3964703035479906,1
Synthetic Player 205,1000204.0,34.0,Chelsea,97252974.94540705,43275141.562902614,MID,36,409,3,7,24,8,0.06638224482249103,0.9352175524024495,10,81,52,28,66,0.3445830798345585,91,0.6940316333798294,5,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.37497407184910014,1000,-0.24889645060294494,-0.08791053457546294,0.5621821499946698,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.160985916027482,1
Synthetic Player 206,1000205.0,25.0,Bournemouth,58115410.236750945,49238263.89858655,DEF,13,647,1,1,26,8,0.05636816205431186,0.7487134293335878,224,84,40,25,68,0.6693782551788723,72,0.45960525022429655,0,0,51,0,0,0.0,0,0.0,0.0,0.0,0.0,0.16486193181146103,582,-0.1358849935659266,-0.012846444158712493,0.2898289266935971,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.12303854940721409,1
Synthetic Player 207,1000206.0,31.0,Brighton,74717237.35901181,63609777.62118567,FWD,11,936,7,6,68,26,0.21646111118022737,0.8604597502263871,117,12,2,23,100,0.3339005349232149,98,0.5165169366335147,3,0,38,0,0,0.0,0,0.0,0.0,0.0,0.0,0.45477919141707207,845,-0.02201371858987595,-0.22879450904272047,0.5715921872387036,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.20678079045284453,1
Synthetic Player 208,1000207.0,35.0,Manchester City,29511632.349158313,54832454.364955895,DEF,13,1640,1,1,9,4,0.0975898377263949,0.9198803258306365,134,70,51,37,62,0.5255315757375134,5,0.4487071699822767,3,1,57,3,0,0.0,0,0.0,0.0,0.0,0.0,0.16777277098458382,394,0.0037373454347380455,-0.0002760138949611811,0.23552285777112675,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0040133593296992265,1
Synthetic Player 209,1000208.0,24.0,Brighton & Hove Albion,56498563.829673216,37631929.65580204,MID,16,2748,3,7,27,12,0.07525481806584527,0.8640265345897931,189,55,0,45,85,0.5756326345051606,70,0.4840092748148416,7,0,38,0,0,0.0,0,0.0,0.0,0.0,0.0,-0.18126798613090772,611,-0.0936278000174152,-0.03639008732711297,0.05622929282524769,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.057237712690302235,0
Synthetic Player 210,1000209.0,26.0,Bournemouth,59408202.03784394,58270057.67254275,MID,26,198,9,7,39,14,0.058905452404107474,0.7933995826671678,150,78,57,30,67,0.5994313203508143,82,0.34548421222937714,1,0,40,0,0,0.0,0,0.0,0.0,0.0,0.0,0.35147258740837417,594,-0.10191282676281191,-0.011364779944070461,0.42405278920783995,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.09054804681874144,1
Synthetic Player 211,1000210.0,35.0,Brighton,55798418.74041759,57870900.87770111,MID,16,1012,2,10,46,16,0.10233646859986696,0.7138681887703549,29,117,45,15,69,0.3463380368628229,14,0.524924732897963,7,1,31,0,0,0.0,0,0.0,0.0,0.0,0.0,0.32836293318480503,627,0.06627116360333057,0.1533547767123604,0.4177661411414514,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08708361310902982,1
Synthetic Player 212,1000211.0,29.0,Brighton & Hove Albion,55427928.396981195,73320135.76166926,FWD,9,2398,6,3,77,20,0.19273141967936647,0.8560009551350325,75,92,35,34,106,0.3707658426400849,56,0.5094060015980919,1,0,9,0,0,0.0,0,0.0,0.0,0.0,0.0,0.01455905272887456,672,0.0328635751987096,0.09528287537688329,0.21158993830881362,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.06241930017817369,1
Synthetic Player 213,1000212.0,18.0,Newcastle United,70645103.88313355,33475707.793614253,FWD,27,2330,6,3,28,8,0.21519459693587928,0.8986460037513117,84,52,61,34,86,0.37705883156383346,86,0.5110852326894277,6,0,50,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5028020077328936,716,0.08215966080882461,0.14855016880684282,0.56654681999844,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.06639050799801821,1
Synthetic Player 214,1000213.0,33.0,Brentford,8573246.739335258,32021852.44424084,DEF,16,3437,2,5,16,5,0.06139242876532003,0.7026976369247432,276,39,10,27,4,0.37436088035935977,14,0.6366117836174935,8,1,13,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0742633872224233,118,0.1309477556916222,0.026877731627377586,0.08734900642033167,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.10407002406424462,1
Synthetic Player 215,1000214.0,23.0,Bournemouth,70891903.9549389,49658372.0004328,FWD,33,65,10,5,24,9,0.24354389480385058,0.9175752189961887,189,1,39,6,177,0.32205127538917455,72,0.6838912240524277,2,1,23,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5687681697989311,731,-0.023375128898154518,0.030809559499006055,0.6172186379401708,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.05418468839716058,1
Synthetic Player 216,1000215.0,31.0,Brighton & Hove Albion,96617331.44103621,52088081.30037283,FWD,17,2568,9,6,44,18,0.14663567707584851,0.7940722763170202,124,104,40,1,5,0.6512520056202477,64,0.6603949802266837,4,1,59,0,0,0.0,0,0.0,0.0,0.0,0.0,0.27263527674285526,972,-0.08486526969970977,0.18537309659020743,0.48215338502869,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2702383662899172,1
Synthetic Player 217,1000216.0,19.0,Fulham,49889438.63186721,40703612.97264018,DEF,38,1368,0,4,14,6,0.1470467232532742,0.9283513123037685,162,7,55,6,64,0.5254947909160197,23,0.37179027628373407,10,1,28,0,0,0.0,0,0.0,0.0,0.0,0.0,0.12398435868715986,547,0.02245919730381286,0.034141629454079385,0.25072511501707584,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.011682432150266524,1
Synthetic Player 218,1000217.0,23.0,Brighton,13992712.14109189,36964113.33336832,GKP,36,3434,0,0,0,0,0.0,0.7762381507004723,150,41,65,27,116,0.4446172715913028,27,0.6194576118516149,10,1,1,8,26,0.6008577405515902,20,0.0,0.0,0.0,0.0,0.030046066077443492,159,0.0971063815355026,0.05210764651436215,0.0686845939065581,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.044998735021140455,1
Synthetic Player 219,1000218.0,21.0,Bournemouth,57839983.84148034,62453225.444877416,MID,11,2,2,6,38,9,0.10306368145003181,0.8691050820341214,271,98,15,20,140,0.3592115703267647,84,0.5674424001701277,4,0,16,0,0,0.0,0,0.0,0.0,0.0,0.0,0.14929189126966858,701,0.04003136787715844,0.3640832860072914,0.3145942339786781,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.32405191813013295,1
