Player Name,player_id,age,Club,market_value,fee,Position,Appearances,Minutes,Goals,Assists,Shots,Shots On Target,Conversion %,Passes%,Progressive Carries,Tackles,Interceptions,Blocks,gDuels Won,gDuels %,aDuels Won,aDuels %,Yellow Cards,Red Cards,Fouls,Clean Sheets,Saves,Saves %,Goals Conceded,injury_count,days_injured,days_since_injury,injury_severity,sentiment_polarity,mention_frequency,sentiment_trend_30d,sentiment_trend_90d,sentiment_score,contract_years_remaining,contract_status,market_value_change_rate,club_financial_strength,league_competitiveness,value_to_fee_ratio,goals_per_90,assists_per_90,goals_per_shot,pass_completion_rate,defensive_actions_per_90,age_adjusted_goals,age_adjusted_assists,is_forward,is_midfielder,is_defender,is_goalkeeper,goal_assist_product,shot_conversion_product,injury_risk_score,age_injury_interaction,contract_urgency,market_momentum,is_summer_window,is_winter_window,season_phase,months_to_summer_window
Synthetic Player 197,1000196.0,32.0,Southampton,59116634.51400248,52453543.023700796,MID,0,2111,3,6,17,4,0.2460335606087815,0.8017661383105861,83,41,12,18,33,0.353661771899837,45,0.5603946397250321,6,0,57,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 198,1000197.0,18.0,West Ham United,19763945.834125917,50389911.69388015,DEF,8,3166,2,0,25,7,0.07253941043034791,0.7724253939787921,186,96,62,29,42,0.3987147119713417,60,0.5095683874690967,3,0,20,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 199,1000198.0,20.0,Southampton,65215955.333972074,5035390.719484356,MID,15,3343,5,9,14,3,0.06568859601458042,0.894283327415707,158,110,58,2,190,0.6752204294540078,74,0.6075778933644158,6,0,32,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 200,1000199.0,28.0,Liverpool,60178971.133296244,26163588.170097087,MID,23,2913,4,5,55,13,0.14390559439074616,0.9439225326748674,67,39,18,42,103,0.6019664871718643,68,0.30479395598043363,11,0,19,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 201,1000200.0,21.0,Brighton,83207241.72030352,49236278.85293516,GKP,18,1986,0,0,0,0,0.0,0.7040287788055938,246,7,58,4,76,0.6884840138152578,0,0.6989169651036399,5,1,28,0,147,0.7280649938780681,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 202,1000201.0,20.0,Aston Villa,11640362.538937572,15576106.43462711,MID,22,1086,8,9,33,9,0.1230973403126058,0.8442234308486523,272,95,34,29,174,0.4608615199043344,30,0.5899200475938937,7,1,12,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 203,1000202.0,32.0,Brighton & Hove Albion,9843538.032641405,32996706.63977798,FWD,15,1432,9,5,64,20,0.14537885552535196,0.7744223776042484,292,81,67,0,96,0.6114766956371461,82,0.3015811081993055,6,0,38,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 204,1000203.0,33.0,Arsenal,4350764.16535232,6664502.942372801,FWD,36,604,4,5,76,36,0.23602238686897065,0.7687266718642498,109,79,57,13,79,0.5686712642862712,51,0.35586736813284664,10,0,39,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 205,1000204.0,34.0,Chelsea,97252974.94540705,43275141.562902614,MID,36,409,3,7,24,8,0.06638224482249103,0.9352175524024495,10,81,52,28,66,0.3445830798345585,91,0.6940316333798294,5,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 206,1000205.0,25.0,Bournemouth,58115410.236750945,49238263.89858655,DEF,13,647,1,1,26,8,0.05636816205431186,0.7487134293335878,224,84,40,25,68,0.6693782551788723,72,0.45960525022429655,0,0,51,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 207,1000206.0,31.0,Brighton,74717237.35901181,63609777.62118567,FWD,11,936,7,6,68,26,0.21646111118022737,0.8604597502263871,117,12,2,23,100,0.3339005349232149,98,0.5165169366335147,3,0,38,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 208,1000207.0,35.0,Manchester City,29511632.349158313,54832454.364955895,DEF,13,1640,1,1,9,4,0.0975898377263949,0.9198803258306365,134,70,51,37,62,0.5255315757375134,5,0.4487071699822767,3,1,57,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 209,1000208.0,24.0,Brighton & Hove Albion,56498563.829673216,37631929.65580204,MID,16,2748,3,7,27,12,0.07525481806584527,0.8640265345897931,189,55,0,45,85,0.5756326345051606,70,0.4840092748148416,7,0,38,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 210,1000209.0,26.0,Bournemouth,59408202.03784394,58270057.67254275,MID,26,198,9,7,39,14,0.058905452404107474,0.7933995826671678,150,78,57,30,67,0.5994313203508143,82,0.34548421222937714,1,0,40,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 211,1000210.0,35.0,Brighton,55798418.74041759,57870900.87770111,MID,16,1012,2,10,46,16,0.10233646859986696,0.7138681887703549,29,117,45,15,69,0.3463380368628229,14,0.524924732897963,7,1,31,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 212,1000211.0,29.0,Brighton & Hove Albion,55427928.396981195,73320135.76166926,FWD,9,2398,6,3,77,20,0.19273141967936647,0.8560009551350325,75,92,35,34,106,0.3707658426400849,56,0.5094060015980919,1,0,9,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 213,1000212.0,18.0,Newcastle United,70645103.88313355,33475707.793614253,FWD,27,2330,6,3,28,8,0.21519459693587928,0.8986460037513117,84,52,61,34,86,0.37705883156383346,86,0.5110852326894277,6,0,50,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 214,1000213.0,33.0,Brentford,8573246.739335258,32021852.44424084,DEF,16,3437,2,5,16,5,0.06139242876532003,0.7026976369247432,276,39,10,27,4,0.37436088035935977,14,0.6366117836174935,8,1,13,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 215,1000214.0,23.0,Bournemouth,70891903.9549389,49658372.0004328,FWD,33,65,10,5,24,9,0.24354389480385058,0.9175752189961887,189,1,39,6,177,0.32205127538917455,72,0.6838912240524277,2,1,23,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 216,1000215.0,31.0,Brighton & Hove Albion,96617331.44103621,52088081.30037283,FWD,17,2568,9,6,44,18,0.14663567707584851,0.7940722763170202,124,104,40,1,5,0.6512520056202477,64,0.6603949802266837,4,1,59,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 217,1000216.0,19.0,Fulham,49889438.63186721,40703612.97264018,DEF,38,1368,0,4,14,6,0.1470467232532742,0.9283513123037685,162,7,55,6,64,0.5254947909160197,23,0.37179027628373407,10,1,28,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 218,1000217.0,23.0,Brighton,13992712.14109189,36964113.33336832,GKP,36,3434,0,0,0,0,0.0,0.7762381507004723,150,41,65,27,116,0.4446172715913028,27,0.6194576118516149,10,1,1,8,26,0.6008577405515902,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 219,1000218.0,21.0,Bournemouth,57839983.84148034,62453225.444877416,MID,11,2,2,6,38,9,0.10306368145003181,0.8691050820341214,271,98,15,20,140,0.3592115703267647,84,0.5674424001701277,4,0,16,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 220,1000219.0,28.0,Everton,72781242.8931125,52327560.22148124,MID,9,1183,2,7,32,13,0.18508385024197066,0.8578355246406757,56,90,65,9,199,0.44693889890131244,71,0.4151201021756435,9,0,40,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 221,1000220.0,19.0,Bournemouth,10425096.547225049,1610737.676600804,GKP,28,2379,0,0,0,0,0.0,0.8134103767519737,11,34,56,40,26,0.33714713112590955,70,0.5074180536663968,7,1,23,11,94,0.6724313866399813,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 222,1000221.0,34.0,Crystal Palace,46828185.32880573,35559913.40414581,MID,16,2789,4,6,26,5,0.21127658139132338,0.7505647534756832,155,10,38,16,75,0.6768846378729124,38,0.5150521982047789,8,1,3,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 223,1000222.0,18.0,Ipswich Town,65302755.1033206,10138447.257336853,DEF,2,2260,2,0,8,1,0.2288439942389181,0.7835491554854115,294,63,35,22,174,0.6043627427815128,93,0.5115953349720154,11,0,43,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 224,1000223.0,20.0,Southampton,90834624.95424893,62841948.53742644,MID,0,1,4,11,43,20,0.1300129156441744,0.8746249049520516,80,28,59,34,16,0.4703674466666814,85,0.40793046133643135,3,1,24,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 225,1000224.0,22.0,Crystal Palace,94041316.86433001,67155825.34555845,MID,15,527,3,6,59,19,0.08921793331021717,0.7249784162958985,161,93,73,30,98,0.30792322827714375,58,0.4894030100120341,0,1,3,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 226,1000225.0,22.0,Arsenal,85214892.55240856,62097499.24817597,DEF,36,2341,3,5,17,7,0.15318867907627554,0.7658207875671212,43,77,15,21,17,0.504639809349876,24,0.3748867071020161,3,0,28,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 227,1000226.0,35.0,Crystal Palace,53624996.27697526,13285282.873352084,DEF,2,533,4,4,2,0,0.1912752877218778,0.7092344465181137,274,78,71,32,12,0.4687703538982876,70,0.41075504677233604,5,0,7,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 228,1000227.0,26.0,Fulham,61567096.23937068,77389604.16862118,DEF,25,1349,2,1,8,3,0.09115156515460184,0.7168559082777098,294,95,79,44,140,0.6178808109956883,18,0.47141515732334993,8,0,18,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 229,1000228.0,19.0,Southampton,1099441.5356213972,38703044.66038668,DEF,2,2150,1,1,2,0,0.1953061713893091,0.7493867744544602,145,9,31,3,127,0.505214258165994,51,0.6179997415294147,8,1,2,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 230,1000229.0,24.0,Brighton,71628514.18420124,58256306.72622913,DEF,11,1842,1,5,8,2,0.19985849080952484,0.9156181256496237,119,44,9,41,131,0.6106596712976546,81,0.338667810357284,7,0,46,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 231,1000230.0,33.0,Fulham,55593836.25202868,28512862.896501668,DEF,3,518,1,1,13,3,0.08006459369899295,0.8407674296227116,129,60,20,11,192,0.6324563451224261,94,0.47143908192410255,3,0,57,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 232,1000231.0,22.0,Fulham,67152101.31235996,72216228.0044628,FWD,30,1103,7,3,40,15,0.20264864409716,0.8951204668947009,189,17,14,1,29,0.5141415063679311,63,0.38480827649890526,8,0,6,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 233,1000232.0,22.0,Tottenham Hotspur,24768786.583808098,20376475.909876525,GKP,36,2272,0,0,0,0,0.0,0.7178416005160647,30,52,32,16,64,0.3600683923429855,66,0.6022628962989629,7,0,47,13,56,0.7926874794466678,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 234,1000233.0,28.0,Crystal Palace,72660801.12275496,60302592.99470091,GKP,1,3261,0,0,0,0,0.0,0.7681650300432883,193,14,32,10,167,0.6822770912215135,78,0.61823128676732,3,0,41,3,134,0.751046108530834,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 235,1000234.0,29.0,West Ham United,9504572.859643446,67930885.4763458,GKP,2,2785,0,0,0,0,0.0,0.9461939393027787,173,31,30,12,48,0.44155730785866487,68,0.5911232443464551,9,0,18,5,22,0.6594251865369696,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 236,1000235.0,31.0,West Ham United,96633509.70151137,37910020.8410848,FWD,10,3392,13,5,93,23,0.12859649288274422,0.8987599727810345,239,61,4,3,164,0.6508041477308831,88,0.3205700899759142,10,1,59,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 237,1000236.0,26.0,Wolverhampton Wanderers,99058157.09231128,49705514.330174655,MID,4,323,2,9,36,8,0.09764831949118186,0.8211549066262905,176,13,73,19,21,0.6285591760069558,47,0.34111274203588193,0,1,6,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 238,1000237.0,26.0,Chelsea,25904077.022363987,59009082.05007077,GKP,28,2781,0,0,0,0,0.0,0.9301333811228567,190,109,75,29,58,0.47567229141410405,35,0.6502247468307151,8,1,14,1,35,0.7064223715156307,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 239,1000238.0,20.0,Liverpool,24251251.864123493,60443881.95444492,FWD,29,675,5,7,81,36,0.2069220815275628,0.8993545225895468,247,110,5,43,191,0.4015308132331991,96,0.631410191593224,5,1,35,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 240,1000239.0,22.0,Aston Villa,7514422.839665473,52869545.82738851,DEF,37,1718,2,1,23,8,0.22312658615831438,0.8569443292539782,33,86,60,8,38,0.648280616449554,11,0.591585756164396,11,0,0,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 241,1000240.0,18.0,Tottenham Hotspur,3746469.6406272165,59502330.17935173,FWD,28,2742,8,4,87,41,0.11040664884739426,0.7502202370787182,124,8,6,35,52,0.5027431936153002,90,0.423086892417611,4,0,37,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 242,1000241.0,28.0,Bournemouth,94039984.76360741,19051382.653866913,MID,29,2688,4,5,63,22,0.11358183694372924,0.7791968999185772,261,85,15,15,97,0.6176609897347443,85,0.5831436896561335,5,1,41,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 243,1000242.0,24.0,Arsenal,8733825.849439628,53495218.87089914,MID,6,3010,6,8,39,12,0.06141176082746152,0.9247093292571754,227,57,3,31,79,0.6220921763660796,21,0.4963936103700455,8,1,6,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 244,1000243.0,33.0,Fulham,82990421.45220955,79193080.54195537,FWD,15,2174,8,2,116,29,0.14795017445799621,0.70300301610206,205,79,6,3,143,0.3199129759333928,98,0.3714386824541669,3,0,31,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 245,1000244.0,25.0,Manchester United,84228081.67172158,64908213.18391481,MID,12,2170,5,9,51,23,0.18745532799321551,0.867979356699545,173,104,32,47,58,0.37782441860865423,29,0.4821495057249867,6,0,6,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 246,1000245.0,23.0,Tottenham Hotspur,18592936.806724,12358614.343801549,FWD,3,638,9,4,76,34,0.0516115438123485,0.8201751360296348,61,18,40,21,26,0.5912717466750242,88,0.5602798489422652,0,0,29,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 247,1000246.0,22.0,Newcastle United,66138241.00572183,48240346.387843445,DEF,26,1460,0,2,7,2,0.2194861820876044,0.8825825631849721,164,116,40,25,75,0.3109959752653458,94,0.49417537412296253,9,0,53,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
