Name,season,market_val,ID,Age,OVA,performance_score,physical_index,technical_index,avg_sentiment,availability_score,injury_risk_score,is_peak_age,age_peak_diff,is_left_footed,contract_value_proxy,sentiment_performance_index,pos_defender,pos_forward,pos_goalkeeper,pos_midfielder,pos_other,log_market_val
Hernani,2021,5000000,225475,26,75,49.96,65.5,73.0,0.0,0.938,21.2,1,0,0,225.0,49.96,False,False,False,True,False,15.424948670398354
Serginho,2010,25000,225478,25,73,49.88,69.75,72.33,0.353,0.847,37.9,1,-1,1,146.0,51.641,False,False,False,True,False,10.12667110305036
Serginho,2011,25000,225478,25,73,49.88,69.75,72.33,0.353,0.847,37.9,1,-1,1,146.0,51.641,False,False,False,True,False,10.12667110305036
Serginho,2013,25000,225478,25,73,49.88,69.75,72.33,0.353,0.847,37.9,1,-1,1,146.0,51.641,False,False,False,True,False,10.12667110305036
Serginho,2019,25000,225478,25,73,49.88,69.75,72.33,0.353,0.847,37.9,1,-1,1,146.0,51.641,False,False,False,True,False,10.12667110305036
Pol Llonch,2018,1400000,225507,27,74,48.56,77.5,59.0,0.0,0.978,19.8,1,1,0,444.0,48.56,False,False,False,True,False,14.151983508870947
Eneko Capilla,2018,350000,225567,24,67,45.14,45.25,53.33,0.0,0.958,93.5,1,-2,1,536.0,45.14,False,False,False,True,False,12.765691290604371
Eneko Capilla,2019,350000,225567,24,67,45.14,45.25,53.33,0.0,0.958,93.5,1,-2,1,536.0,45.14,False,False,False,True,False,12.765691290604371
Murilo,2016,200000,225696,25,74,51.34,76.25,66.67,0.0,0.802,49.0,1,-1,1,296.0,51.34,False,False,False,True,False,12.206077645517674
Murilo,2018,200000,225696,25,74,51.34,76.25,66.67,0.0,0.802,49.0,1,-1,1,296.0,51.34,False,False,False,True,False,12.206077645517674
Murilo,2019,200000,225696,25,74,51.34,76.25,66.67,0.0,0.802,49.0,1,-1,1,296.0,51.34,False,False,False,True,False,12.206077645517674
Murilo,2020,200000,225696,25,74,51.34,76.25,66.67,0.0,0.802,49.0,1,-1,1,296.0,51.34,False,False,False,True,False,12.206077645517674
Murilo,2021,200000,225696,25,74,51.34,76.25,66.67,0.0,0.802,49.0,1,-1,1,296.0,51.34,False,False,False,True,False,12.206077645517674
Anuar,2019,1200000,225699,25,75,50.52,75.5,71.0,0.0,0.916,93.8,1,-1,0,750.0,50.52,False,False,False,True,False,13.997832948091215
Anuar,2020,1200000,225699,25,75,50.52,75.5,71.0,0.0,0.916,93.8,1,-1,0,750.0,50.52,False,False,False,True,False,13.997832948091215
Pere Milla,2016,1800000,225926,27,72,49.66,67.0,70.67,0.819,0.993,16.0,1,1,1,216.0,53.727,False,True,False,False,False,14.403297778421795
Pere Milla,2017,1800000,225926,27,72,49.66,67.0,70.67,0.819,0.993,16.0,1,1,1,216.0,53.727,False,True,False,False,False,14.403297778421795
Pere Milla,2018,1800000,225926,27,72,49.66,67.0,70.67,0.819,0.993,16.0,1,1,1,216.0,53.727,False,True,False,False,False,14.403297778421795
Pere Milla,2019,1800000,225926,27,72,49.66,67.0,70.67,0.819,0.993,16.0,1,1,1,216.0,53.727,False,True,False,False,False,14.403297778421795
Thiago Maia,2017,3000000,225945,22,74,48.68,71.75,70.67,0.0,0.909,33.8,0,-4,1,370.0,48.68,False,False,False,True,False,14.914123179965662
Thiago Maia,2019,3000000,225945,22,74,48.68,71.75,70.67,0.0,0.909,33.8,0,-4,1,370.0,48.68,False,False,False,True,False,14.914123179965662
Víctor García,2016,200000,226087,26,64,42.82,51.75,60.33,0.0,0.893,95.2,1,0,1,128.0,42.82,True,False,False,False,False,12.206077645517674
Víctor García,2017,200000,226087,26,64,42.82,51.75,60.33,0.0,0.893,95.2,1,0,1,128.0,42.82,True,False,False,False,False,12.206077645517674
Víctor García,2018,200000,226087,26,64,42.82,51.75,60.33,0.0,0.893,95.2,1,0,1,128.0,42.82,True,False,False,False,False,12.206077645517674
Víctor García,2019,200000,226087,26,64,42.82,51.75,60.33,0.0,0.893,95.2,1,0,1,128.0,42.82,True,False,False,False,False,12.206077645517674
Víctor García,2020,400000,226087,26,64,42.82,51.75,60.33,0.0,0.893,95.2,1,0,1,128.0,42.82,True,False,False,False,False,12.899222326086994
Javi Muñoz,2018,700000,226157,25,68,46.18,64.75,60.67,0.0,0.996,19.0,1,-1,0,272.0,46.18,False,False,False,True,False,13.45883704259595
Javi Muñoz,2019,700000,226157,25,68,46.18,64.75,60.67,0.0,0.996,19.0,1,-1,0,272.0,46.18,False,False,False,True,False,13.45883704259595
Javi Muñoz,2020,700000,226157,25,68,46.18,64.75,60.67,0.0,0.996,19.0,1,-1,0,272.0,46.18,False,False,False,True,False,13.45883704259595
Javi Muñoz,2021,700000,226157,25,68,46.18,64.75,60.67,0.0,0.996,19.0,1,-1,0,272.0,46.18,False,False,False,True,False,13.45883704259595
Marcos Llorente,2016,80000000,226161,25,82,55.46,78.0,75.33,0.44,0.909,40.6,1,-1,0,410.0,57.9,False,False,False,True,False,18.197537205138154
Marcos Llorente,2017,80000000,226161,25,82,55.46,78.0,75.33,0.44,0.909,40.6,1,-1,0,410.0,57.9,False,False,False,True,False,18.197537205138154
Marcos Llorente,2019,80000000,226161,25,82,55.46,78.0,75.33,0.44,0.909,40.6,1,-1,0,410.0,57.9,False,False,False,True,False,18.197537205138154
Nacho Monsalve,2018,300000,226208,22,66,40.52,64.75,50.33,0.0,0.933,50.0,0,-4,0,264.0,40.52,True,False,False,False,False,12.611541086966115
Nacho Monsalve,2019,300000,226208,22,66,40.52,64.75,50.33,0.0,0.933,50.0,0,-4,0,264.0,40.52,True,False,False,False,False,12.611541086966115
Sabin Merino,2015,1500000,226215,28,70,48.1,59.25,69.0,0.0,0.954,29.1,1,2,0,70.0,48.1,False,True,False,False,False,14.220976332738882
Sabin Merino,2018,1500000,226215,28,70,48.1,59.25,69.0,0.0,0.954,29.1,1,2,0,70.0,48.1,False,True,False,False,False,14.220976332738882
Sabin Merino,2019,1500000,226215,28,70,48.1,59.25,69.0,0.0,0.954,29.1,1,2,0,70.0,48.1,False,True,False,False,False,14.220976332738882
Aritz Elustondo,2015,18000000,226221,26,76,47.72,69.0,63.33,0.0,0.917,24.5,1,0,0,760.0,47.72,True,False,False,False,False,16.705882371415992
André Horta,2014,4000000,226370,23,75,51.44,68.25,67.67,0.0,0.952,23.9,1,-3,0,375.0,51.44,False,False,False,True,False,15.201805169084134
André Horta,2016,4000000,226370,23,75,51.44,68.25,67.67,0.0,0.952,23.9,1,-3,0,375.0,51.44,False,False,False,True,False,15.201805169084134
André Horta,2017,4000000,226370,23,75,51.44,68.25,67.67,0.0,0.952,23.9,1,-3,0,375.0,51.44,False,False,False,True,False,15.201805169084134
André Horta,2018,4000000,226370,23,75,51.44,68.25,67.67,0.0,0.952,23.9,1,-3,0,375.0,51.44,False,False,False,True,False,15.201805169084134
André Horta,2019,4000000,226370,23,75,51.44,68.25,67.67,0.0,0.952,23.9,1,-3,0,375.0,51.44,False,False,False,True,False,15.201805169084134
Pablo Fornals,2015,20000000,226456,24,79,53.54,64.75,69.33,0.337,0.981,21.5,1,-2,0,395.0,55.344,False,False,False,True,False,16.811242881518265
Pablo Fornals,2017,20000000,226456,24,79,53.54,64.75,69.33,0.337,0.981,21.5,1,-2,0,395.0,55.344,False,False,False,True,False,16.811242881518265
Pablo Fornals,2019,20000000,226456,24,79,53.54,64.75,69.33,0.337,0.981,21.5,1,-2,0,395.0,55.344,False,False,False,True,False,16.811242881518265
Andrei Girotto,2017,3500000,226515,28,76,49.3,68.5,76.0,0.0,0.986,61.0,1,2,0,532.0,49.3,True,False,False,False,False,15.068273812173887
Rubén Duarte,2015,4000000,226637,24,77,49.86,67.0,67.67,0.0,0.966,19.0,1,-2,1,462.0,49.86,True,False,False,False,False,15.201805169084134
Rubén Duarte,2017,4000000,226637,24,77,49.86,67.0,67.67,0.0,0.966,19.0,1,-2,1,462.0,49.86,True,False,False,False,False,15.201805169084134
Felipe Pires,2015,800000,226706,25,69,46.82,63.0,54.67,0.0,0.988,18.3,1,-1,0,207.0,46.82,False,False,False,True,False,13.592368256649284
Felipe Pires,2016,800000,226706,25,69,46.82,63.0,54.67,0.0,0.988,18.3,1,-1,0,207.0,46.82,False,False,False,True,False,13.592368256649284
Felipe Pires,2018,800000,226706,25,69,46.82,63.0,54.67,0.0,0.988,18.3,1,-1,0,207.0,46.82,False,False,False,True,False,13.592368256649284
Felipe Pires,2019,800000,226706,25,69,46.82,63.0,54.67,0.0,0.988,18.3,1,-1,0,207.0,46.82,False,False,False,True,False,13.592368256649284
Felipe Pires,2020,800000,226706,25,69,46.82,63.0,54.67,0.0,0.988,18.3,1,-1,0,207.0,46.82,False,False,False,True,False,13.592368256649284
Daniel Podence,2016,25000000,226766,24,78,53.16,66.25,60.33,0.229,0.905,35.1,1,-2,0,312.0,54.377,False,False,False,True,False,17.034386422832473
Daniel Podence,2018,25000000,226766,24,78,53.16,66.25,60.33,0.229,0.905,35.1,1,-2,0,312.0,54.377,False,False,False,True,False,17.034386422832473
Daniel Podence,2019,25000000,226766,24,78,53.16,66.25,60.33,0.229,0.905,35.1,1,-2,0,312.0,54.377,False,False,False,True,False,17.034386422832473
Bruno Santos,2015,700000,226865,26,69,44.02,73.0,51.33,0.0,0.974,29.2,1,0,0,345.0,44.02,True,False,False,False,False,13.45883704259595
Bruno Santos,2020,700000,226865,26,69,44.02,73.0,51.33,0.0,0.974,29.2,1,0,0,345.0,44.02,True,False,False,False,False,13.45883704259595
Gelson Martins,2015,18000000,227055,25,80,55.18,73.25,67.67,0.0,0.944,16.7,1,-1,0,400.0,55.18,False,False,False,True,False,16.705882371415992
Gelson Martins,2018,18000000,227055,25,80,55.18,73.25,67.67,0.0,0.944,16.7,1,-1,0,400.0,55.18,False,False,False,True,False,16.705882371415992
Gelson Martins,2019,18000000,227055,25,80,55.18,73.25,67.67,0.0,0.944,16.7,1,-1,0,400.0,55.18,False,False,False,True,False,16.705882371415992
Diego González,2017,1000000,227106,25,69,44.56,71.75,58.33,0.0,0.969,27.2,1,-1,1,276.0,44.56,True,False,False,False,False,13.815511557963774
Diego González,2020,1000000,227106,25,69,44.56,71.75,58.33,0.0,0.969,27.2,1,-1,1,276.0,44.56,True,False,False,False,False,13.815511557963774
Álex Remiro,2016,20000000,227127,25,80,41.14,55.25,35.33,0.0,0.991,19.5,1,-1,0,320.0,41.14,False,False,True,False,False,16.811242881518265
Álex Remiro,2017,20000000,227127,25,80,41.14,55.25,35.33,0.0,0.991,19.5,1,-1,0,320.0,41.14,False,False,True,False,False,16.811242881518265
Álex Remiro,2018,20000000,227127,25,80,41.14,55.25,35.33,0.0,0.991,19.5,1,-1,0,320.0,41.14,False,False,True,False,False,16.811242881518265
Álex Remiro,2019,20000000,227127,25,80,41.14,55.25,35.33,0.0,0.991,19.5,1,-1,0,320.0,41.14,False,False,True,False,False,16.811242881518265
Alan Empereur,2014,1000000,227705,26,67,41.5,67.75,55.0,0.0,0.961,25.0,1,0,1,201.0,41.5,True,False,False,False,False,13.815511557963774
Alan Empereur,2020,1000000,227705,26,67,41.5,67.75,55.0,0.0,0.961,25.0,1,0,1,201.0,41.5,True,False,False,False,False,13.815511557963774
Alan Empereur,2021,1000000,227705,26,67,41.5,67.75,55.0,0.0,0.961,25.0,1,0,1,201.0,41.5,True,False,False,False,False,13.815511557963774
Lucas Tagliapietra,2016,300000,227708,29,67,39.22,65.5,56.67,0.0,0.953,41.6,0,3,1,134.0,39.22,True,False,False,False,False,12.611541086966115
Lucas Tagliapietra,2017,300000,227708,29,67,39.22,65.5,56.67,0.0,0.953,41.6,0,3,1,134.0,39.22,True,False,False,False,False,12.611541086966115
Lucas Tagliapietra,2019,300000,227708,29,67,39.22,65.5,56.67,0.0,0.953,41.6,0,3,1,134.0,39.22,True,False,False,False,False,12.611541086966115
Lucas Tagliapietra,2020,300000,227708,29,67,39.22,65.5,56.67,0.0,0.953,41.6,0,3,1,134.0,39.22,True,False,False,False,False,12.611541086966115
Lucas Tagliapietra,2021,300000,227708,29,67,39.22,65.5,56.67,0.0,0.953,41.6,0,3,1,134.0,39.22,True,False,False,False,False,12.611541086966115
Nuno Santos,2016,6000000,227890,25,76,52.5,68.5,70.0,0.0,0.823,71.4,1,-1,1,380.0,52.5,False,False,False,True,False,15.607270193858982
Nuno Santos,2017,6000000,227890,25,76,52.5,68.5,70.0,0.0,0.823,71.4,1,-1,1,380.0,52.5,False,False,False,True,False,15.607270193858982
Nuno Santos,2019,1500000,227890,25,76,52.5,68.5,70.0,0.0,0.823,71.4,1,-1,1,380.0,52.5,False,False,False,True,False,14.220976332738882
Nuno Santos,2020,1500000,227890,25,76,52.5,68.5,70.0,0.0,0.823,71.4,1,-1,1,380.0,52.5,False,False,False,True,False,14.220976332738882
Nuno Santos,2021,1500000,227890,25,76,52.5,68.5,70.0,0.0,0.823,71.4,1,-1,1,380.0,52.5,False,False,False,True,False,14.220976332738882
Nélson Semedo,2015,28000000,227928,26,83,54.3,82.0,69.33,0.129,0.927,35.9,1,0,0,249.0,55.0,True,False,False,False,False,17.147715103853763
Nélson Semedo,2017,28000000,227928,26,83,54.3,82.0,69.33,0.129,0.927,35.9,1,0,0,249.0,55.0,True,False,False,False,False,17.147715103853763
Nélson Semedo,2020,28000000,227928,26,83,54.3,82.0,69.33,0.129,0.927,35.9,1,0,0,249.0,55.0,True,False,False,False,False,17.147715103853763
Josep Señé,2015,400000,227990,28,67,45.74,53.75,59.67,0.0,0.985,67.0,1,2,0,268.0,45.74,False,False,False,True,False,12.899222326086994
Josep Señé,2017,400000,227990,28,67,45.74,53.75,59.67,0.0,0.985,67.0,1,2,0,268.0,45.74,False,False,False,True,False,12.899222326086994
Josep Señé,2019,400000,227990,28,67,45.74,53.75,59.67,0.0,0.985,67.0,1,2,0,268.0,45.74,False,False,False,True,False,12.899222326086994
Josep Señé,2021,400000,227990,28,67,45.74,53.75,59.67,0.0,0.985,67.0,1,2,0,268.0,45.74,False,False,False,True,False,12.899222326086994
Jorge Pombo,2020,1000000,228144,26,69,48.02,75.5,68.33,0.0,0.985,22.3,1,0,0,207.0,48.02,False,False,False,True,False,13.815511557963774
Jorge Pombo,2021,1000000,228144,26,69,48.02,75.5,68.33,0.0,0.985,22.3,1,0,0,207.0,48.02,False,False,False,True,False,13.815511557963774
Sergi Palencia,2018,2800000,228321,24,72,47.78,69.0,65.0,0.0,0.92,50.6,1,-2,0,288.0,47.78,True,False,False,False,False,14.845130332288226
Sergi Palencia,2019,2800000,228321,24,72,47.78,69.0,65.0,0.0,0.92,50.6,1,-2,0,288.0,47.78,True,False,False,False,False,14.845130332288226
Sergi Palencia,2020,2800000,228321,24,72,47.78,69.0,65.0,0.0,0.92,50.6,1,-2,0,288.0,47.78,True,False,False,False,False,14.845130332288226
Brian Oliván,2020,1000000,228326,26,70,47.06,73.0,61.33,0.0,0.98,44.5,1,0,1,140.0,47.06,True,False,False,False,False,13.815511557963774
Matheus Pereira,2015,15000000,228414,24,76,52.54,69.0,64.67,0.0,0.965,25.7,1,-2,1,152.0,52.54,False,False,False,True,False,16.52356082573315
Matheus Pereira,2016,500000,228414,24,76,52.54,69.0,64.67,0.0,0.965,25.7,1,-2,1,152.0,52.54,False,False,False,True,False,13.122365377402328
Matheus Pereira,2017,500000,228414,24,76,52.54,69.0,64.67,0.0,0.965,25.7,1,-2,1,152.0,52.54,False,False,False,True,False,13.122365377402328
Matheus Pereira,2018,500000,228414,24,76,52.54,69.0,64.67,0.0,0.965,25.7,1,-2,1,152.0,52.54,False,False,False,True,False,13.122365377402328
Matheus Pereira,2019,500000,228414,24,76,52.54,69.0,64.67,0.0,0.965,25.7,1,-2,1,152.0,52.54,False,False,False,True,False,13.122365377402328
Matheus Pereira,2020,15000000,228414,24,76,52.54,69.0,64.67,0.0,0.965,25.7,1,-2,1,152.0,52.54,False,False,False,True,False,16.52356082573315
Javi Jiménez,2013,150000,228600,24,67,45.56,70.5,49.67,0.0,0.742,191.5,1,-2,1,67.0,45.56,True,False,False,False,False,11.918397239722838
Javi Jiménez,2014,150000,228600,24,67,45.56,70.5,49.67,0.0,0.742,191.5,1,-2,1,67.0,45.56,True,False,False,False,False,11.918397239722838
Javi Jiménez,2015,150000,228600,24,67,45.56,70.5,49.67,0.0,0.742,191.5,1,-2,1,67.0,45.56,True,False,False,False,False,11.918397239722838
Javi Jiménez,2020,200000,228600,24,67,45.56,70.5,49.67,0.0,0.742,191.5,1,-2,1,67.0,45.56,True,False,False,False,False,12.206077645517674
Javi Jiménez,2021,200000,228600,24,67,45.56,70.5,49.67,0.0,0.742,191.5,1,-2,1,67.0,45.56,True,False,False,False,False,12.206077645517674
Borja Mayoral,2016,14000000,228635,23,76,51.36,71.75,77.33,0.0,0.954,67.7,1,-3,0,456.0,51.36,False,True,False,False,False,16.454567959008102
Borja Mayoral,2017,14000000,228635,23,76,51.36,71.75,77.33,0.0,0.954,67.7,1,-3,0,456.0,51.36,False,True,False,False,False,16.454567959008102
Borja Mayoral,2018,14000000,228635,23,76,51.36,71.75,77.33,0.0,0.954,67.7,1,-3,0,456.0,51.36,False,True,False,False,False,16.454567959008102
Borja Mayoral,2019,14000000,228635,23,76,51.36,71.75,77.33,0.0,0.954,67.7,1,-3,0,456.0,51.36,False,True,False,False,False,16.454567959008102
Borja Mayoral,2020,14000000,228635,23,76,51.36,71.75,77.33,0.0,0.954,67.7,1,-3,0,456.0,51.36,False,True,False,False,False,16.454567959008102
Diego Alende,2020,600000,228707,22,66,39.06,63.75,53.67,0.0,0.989,47.0,0,-4,0,264.0,39.06,True,False,False,False,False,13.304686600863562
Xande Silva,2015,800000,228768,23,65,44.78,64.75,61.0,-0.113,0.982,20.2,1,-3,0,195.0,44.274,False,True,False,False,False,13.592368256649284
Xande Silva,2018,800000,228768,23,65,44.78,64.75,61.0,-0.113,0.982,20.2,1,-3,0,195.0,44.274,False,True,False,False,False,13.592368256649284
Xande Silva,2020,800000,228768,23,65,44.78,64.75,61.0,-0.113,0.982,20.2,1,-3,0,195.0,44.274,False,True,False,False,False,13.592368256649284
Xande Silva,2021,800000,228768,23,65,44.78,64.75,61.0,-0.113,0.982,20.2,1,-3,0,195.0,44.274,False,True,False,False,False,13.592368256649284
João Gamboa,2016,650000,228782,21,69,45.56,66.25,66.0,0.0,0.996,8.5,0,-5,0,276.0,45.56,False,False,False,True,False,13.384729180332174
João Gamboa,2017,650000,228782,21,69,45.56,66.25,66.0,0.0,0.996,8.5,0,-5,0,276.0,45.56,False,False,False,True,False,13.384729180332174
João Gamboa,2019,650000,228782,21,69,45.56,66.25,66.0,0.0,0.996,8.5,0,-5,0,276.0,45.56,False,False,False,True,False,13.384729180332174
João Gamboa,2020,650000,228782,21,69,45.56,66.25,66.0,0.0,0.996,8.5,0,-5,0,276.0,45.56,False,False,False,True,False,13.384729180332174
Aleix García,2016,1800000,228813,23,73,49.92,61.5,67.33,0.0,0.997,15.0,1,-3,0,438.0,49.92,False,False,False,True,False,14.403297778421795
Aleix García,2017,1800000,228813,23,73,49.92,61.5,67.33,0.0,0.997,15.0,1,-3,0,438.0,49.92,False,False,False,True,False,14.403297778421795
Aleix García,2019,1800000,228813,23,73,49.92,61.5,67.33,0.0,0.997,15.0,1,-3,0,438.0,49.92,False,False,False,True,False,14.403297778421795
Aleix García,2020,1800000,228813,23,73,49.92,61.5,67.33,0.0,0.997,15.0,1,-3,0,438.0,49.92,False,False,False,True,False,14.403297778421795
Rodri Tarín,2018,1500000,228828,23,69,43.54,66.5,63.67,0.0,0.793,92.2,1,-3,0,207.0,43.54,True,False,False,False,False,14.220976332738882
André Silva,2016,40000000,228941,24,79,52.8,77.0,75.33,0.0,0.884,30.4,1,-2,0,237.0,52.8,False,True,False,False,False,17.50439003707821
André Silva,2017,40000000,228941,24,79,52.8,77.0,75.33,0.0,0.884,30.4,1,-2,0,237.0,52.8,False,True,False,False,False,17.50439003707821
André Silva,2018,40000000,228941,24,79,52.8,77.0,75.33,0.0,0.884,30.4,1,-2,0,237.0,52.8,False,True,False,False,False,17.50439003707821
André Silva,2019,40000000,228941,24,79,52.8,77.0,75.33,0.0,0.884,30.4,1,-2,0,237.0,52.8,False,True,False,False,False,17.50439003707821
André Silva,2020,40000000,228941,24,79,52.8,77.0,75.33,0.0,0.884,30.4,1,-2,0,237.0,52.8,False,True,False,False,False,17.50439003707821
André Silva,2021,40000000,228941,24,79,52.8,77.0,75.33,0.0,0.884,30.4,1,-2,0,237.0,52.8,False,True,False,False,False,17.50439003707821
Borja Valle,2016,800000,229037,27,70,48.14,73.0,66.67,0.273,0.991,42.0,1,1,0,140.0,49.454,False,False,False,True,False,13.592368256649284
Borja Valle,2017,800000,229037,27,70,48.14,73.0,66.67,0.273,0.991,42.0,1,1,0,140.0,49.454,False,False,False,True,False,13.592368256649284
Christian Rivera,2016,500000,229038,22,66,43.78,66.75,62.33,0.0,0.971,21.8,0,-4,0,264.0,43.78,False,False,False,True,False,13.122365377402328
Christian Rivera,2017,500000,229038,22,66,43.78,66.75,62.33,0.0,0.971,21.8,0,-4,0,264.0,43.78,False,False,False,True,False,13.122365377402328
Christian Rivera,2018,500000,229038,22,66,43.78,66.75,62.33,0.0,0.971,21.8,0,-4,0,264.0,43.78,False,False,False,True,False,13.122365377402328
Christian Rivera,2019,500000,229038,22,66,43.78,66.75,62.33,0.0,0.971,21.8,0,-4,0,264.0,43.78,False,False,False,True,False,13.122365377402328
João Vigário,2015,400000,229147,24,68,46.06,66.5,65.33,0.0,0.85,83.5,1,-2,1,204.0,46.06,False,False,False,True,False,12.899222326086994
João Vigário,2016,400000,229147,24,68,46.06,66.5,65.33,0.0,0.85,83.5,1,-2,1,204.0,46.06,False,False,False,True,False,12.899222326086994
João Vigário,2017,400000,229147,24,68,46.06,66.5,65.33,0.0,0.85,83.5,1,-2,1,204.0,46.06,False,False,False,True,False,12.899222326086994
João Vigário,2018,400000,229147,24,68,46.06,66.5,65.33,0.0,0.85,83.5,1,-2,1,204.0,46.06,False,False,False,True,False,12.899222326086994
João Vigário,2019,400000,229147,24,68,46.06,66.5,65.33,0.0,0.85,83.5,1,-2,1,204.0,46.06,False,False,False,True,False,12.899222326086994
João Vigário,2020,400000,229147,24,68,46.06,66.5,65.33,0.0,0.85,83.5,1,-2,1,204.0,46.06,False,False,False,True,False,12.899222326086994
João Vigário,2021,400000,229147,24,68,46.06,66.5,65.33,0.0,0.85,83.5,1,-2,1,204.0,46.06,False,False,False,True,False,12.899222326086994
Dalbert,2015,4000000,229148,26,73,49.82,72.0,68.0,-0.026,0.911,66.2,1,0,1,438.0,49.69,True,False,False,False,False,15.201805169084134
Dalbert,2016,4000000,229148,26,73,49.82,72.0,68.0,-0.026,0.911,66.2,1,0,1,438.0,49.69,True,False,False,False,False,15.201805169084134
Dalbert,2017,4000000,229148,26,73,49.82,72.0,68.0,-0.026,0.911,66.2,1,0,1,438.0,49.69,True,False,False,False,False,15.201805169084134
Dalbert,2019,4000000,229148,26,73,49.82,72.0,68.0,-0.026,0.911,66.2,1,0,1,438.0,49.69,True,False,False,False,False,15.201805169084134
Dalbert,2020,4000000,229148,26,73,49.82,72.0,68.0,-0.026,0.911,66.2,1,0,1,438.0,49.69,True,False,False,False,False,15.201805169084134
Dalbert,2021,4000000,229148,26,73,49.82,72.0,68.0,-0.026,0.911,66.2,1,0,1,438.0,49.69,True,False,False,False,False,15.201805169084134
Matheus Cassini,2015,300000,229183,22,61,42.88,56.75,61.33,0.0,0.984,70.0,0,-4,1,122.0,42.88,False,True,False,False,False,12.611541086966115
Matheus Cassini,2016,300000,229183,22,61,42.88,56.75,61.33,0.0,0.984,70.0,0,-4,1,122.0,42.88,False,True,False,False,False,12.611541086966115
Amilton,2015,900000,229321,30,71,48.8,67.0,61.67,0.364,0.968,20.3,0,4,0,142.0,50.576,False,False,False,True,False,13.710151153416941
Amilton,2017,900000,229321,30,71,48.8,67.0,61.67,0.364,0.968,20.3,0,4,0,142.0,50.576,False,False,False,True,False,13.710151153416941
Amilton,2018,900000,229321,30,71,48.8,67.0,61.67,0.364,0.968,20.3,0,4,0,142.0,50.576,False,False,False,True,False,13.710151153416941
Amilton,2019,900000,229321,30,71,48.8,67.0,61.67,0.364,0.968,20.3,0,4,0,142.0,50.576,False,False,False,True,False,13.710151153416941
Gil Dias,2015,3000000,229453,23,71,48.64,65.25,66.67,0.0,0.98,18.0,1,-3,1,497.0,48.64,False,False,False,True,False,14.914123179965662
Gil Dias,2016,3000000,229453,23,71,48.64,65.25,66.67,0.0,0.98,18.0,1,-3,1,497.0,48.64,False,False,False,True,False,14.914123179965662
Gil Dias,2017,3000000,229453,23,71,48.64,65.25,66.67,0.0,0.98,18.0,1,-3,1,497.0,48.64,False,False,False,True,False,14.914123179965662
Gil Dias,2018,3000000,229453,23,71,48.64,65.25,66.67,0.0,0.98,18.0,1,-3,1,497.0,48.64,False,False,False,True,False,14.914123179965662
Gil Dias,2019,3000000,229453,23,71,48.64,65.25,66.67,0.0,0.98,18.0,1,-3,1,497.0,48.64,False,False,False,True,False,14.914123179965662
Gil Dias,2020,3000000,229453,23,71,48.64,65.25,66.67,0.0,0.98,18.0,1,-3,1,497.0,48.64,False,False,False,True,False,14.914123179965662
Gil Dias,2021,3000000,229453,23,71,48.64,65.25,66.67,0.0,0.98,18.0,1,-3,1,497.0,48.64,False,False,False,True,False,14.914123179965662
Costinha,2015,450000,229473,27,68,48.5,65.0,68.67,0.0,0.878,271.5,1,1,0,204.0,48.5,False,True,False,False,False,13.017005083966255
Costinha,2018,450000,229473,27,68,48.5,65.0,68.67,0.0,0.878,271.5,1,1,0,204.0,48.5,False,True,False,False,False,13.017005083966255
Costinha,2019,450000,229473,27,68,48.5,65.0,68.67,0.0,0.878,271.5,1,1,0,204.0,48.5,False,True,False,False,False,13.017005083966255
Costinha,2020,400000,229473,27,68,48.5,65.0,68.67,0.0,0.878,271.5,1,1,0,204.0,48.5,False,True,False,False,False,12.899222326086994
Josan,2014,1000000,229667,30,70,48.26,67.75,60.33,0.0,0.982,41.0,0,4,0,280.0,48.26,False,False,False,True,False,13.815511557963774
Josan,2015,1000000,229667,30,70,48.26,67.75,60.33,0.0,0.982,41.0,0,4,0,280.0,48.26,False,False,False,True,False,13.815511557963774
Mario Hermoso,2017,35000000,229668,25,80,52.34,78.5,72.33,0.0,0.935,19.1,1,-1,1,400.0,52.34,True,False,False,False,False,17.370858648025116
Mario Hermoso,2019,35000000,229668,25,80,52.34,78.5,72.33,0.0,0.935,19.1,1,-1,1,400.0,52.34,True,False,False,False,False,17.370858648025116
Rodrigo Pinho,2015,2500000,229683,29,69,46.56,66.25,68.33,0.0,0.88,35.5,0,3,1,276.0,46.56,False,True,False,False,False,14.731801689838349
Rodrigo Pinho,2016,2500000,229683,29,69,46.56,66.25,68.33,0.0,0.88,35.5,0,3,1,276.0,46.56,False,True,False,False,False,14.731801689838349
Rodrigo Pinho,2017,2500000,229683,29,69,46.56,66.25,68.33,0.0,0.88,35.5,0,3,1,276.0,46.56,False,True,False,False,False,14.731801689838349
Rodrigo Pinho,2021,2500000,229683,29,69,46.56,66.25,68.33,0.0,0.88,35.5,0,3,1,276.0,46.56,False,True,False,False,False,14.731801689838349
Henrique,2009,400000,229686,25,68,45.04,65.25,58.67,0.106,0.873,51.5,1,-1,1,204.0,45.517,True,False,False,False,False,12.899222326086994
Henrique,2011,400000,229686,25,68,45.04,65.25,58.67,0.106,0.873,51.5,1,-1,1,204.0,45.517,True,False,False,False,False,12.899222326086994
Henrique,2012,400000,229686,25,68,45.04,65.25,58.67,0.106,0.873,51.5,1,-1,1,204.0,45.517,True,False,False,False,False,12.899222326086994
